name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Felshelden,['Bouldern'],False,"['S', 'M', 'L', 'XL']",S,Warnemünde,Zum Zollamt 4,https://urbansportsclub.com//de/venues/felshelden,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Felshelden', 'description': 'In der ersten Boulderhalle MV&#039;s können groß und klein, jung und alt hoch hinaus. Anders als beim Sportklettern brauchst Du hierfür kein Seil oder Gurt. Du bewegst dich auf Absprunghöhe über dicken und weichen Matten, die für deine Sicherheit im Fall eines Falles sorgen. Das besondere beim Bouldern ist, dass du nicht nur alle Muskelgruppen gleichmäßig forderst, sondern bei kniffligen Bewegungsproblemen auch kreativ werden musst. Ein super Sport für Körper und Geist.In unserer Halle warten über 120 sogenannte Probleme (Routen) in den verschiedensten Schwierigkeitsgraden auf dich. Egal ob Du ein Einsteiger oder Profi bist, jeder findet die passende Herausforderung. Die Kids haben ihren eigenen Bereich und können sich an der Kinderkletterwand testen und ausprobieren. Zusätzlich stehen eine Slackline, Steckbrett, Campus-Board und diverse Trainingsgeräte für alle Sportler bereit, die nach ihrer Kletter-Session noch die letzten Kräfte aus ihrem Körper pumpen wollen.In den Kletterpausen kannst du bei uns bequem sitzen, snacken, Eis essen, einen Kaffee trinken oder etwas Kühles genießen. Für den großen Hunger empfehlen wir das Angebot des DOCK INN Hostels – direkt nebenan. Es ist für alles gesorgt! Die FELSHELDEN, bieten selbst im Sommer und dank der modernen Belüftung ein angenehmes Kletter-Klima und durch die voll verglaste Fassade blickst du beim Klettern nicht nur auf maritime Werftarchitektur, sondern genießt auch das Tageslicht in der Halle. Das FELSHELDEN-Team steht dir bei Fragen immer zur Seite und freut sich auf dich.Weitere Infos findest du auf unserer Facebookseite oder Homepage der FELSHELDEN.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18119', 'streetAddress': 'Zum Zollamt 4'}, 'telephone': '+49 381 67070300', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.1701363', 'longitude': '12.08563712'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2846x1601_Halle_2_1544190558888212_admin.jpg?alt=media'}",54.1701363,12.08563712,"In der ersten Boulderhalle MV&#039;s können groß und klein, jung und alt hoch hinaus. Anders als beim Sportklettern brauchst Du hierfür kein Seil oder Gurt. Du bewegst dich auf Absprunghöhe über dicken und weichen Matten, die für deine Sicherheit im Fall eines Falles sorgen. Das besondere beim Bouldern ist, dass du nicht nur alle Muskelgruppen gleichmäßig forderst, sondern bei kniffligen Bewegungsproblemen auch kreativ werden musst. Ein super Sport für Körper und Geist.In unserer Halle warten über 120 sogenannte Probleme (Routen) in den verschiedensten Schwierigkeitsgraden auf dich. Egal ob Du ein Einsteiger oder Profi bist, jeder findet die passende Herausforderung. Die Kids haben ihren eigenen Bereich und können sich an der Kinderkletterwand testen und ausprobieren. Zusätzlich stehen eine Slackline, Steckbrett, Campus-Board und diverse Trainingsgeräte für alle Sportler bereit, die nach ihrer Kletter-Session noch die letzten Kräfte aus ihrem Körper pumpen wollen.In den Kletterpausen kannst du bei uns bequem sitzen, snacken, Eis essen, einen Kaffee trinken oder etwas Kühles genießen. Für den großen Hunger empfehlen wir das Angebot des DOCK INN Hostels – direkt nebenan. Es ist für alles gesorgt! Die FELSHELDEN, bieten selbst im Sommer und dank der modernen Belüftung ein angenehmes Kletter-Klima und durch die voll verglaste Fassade blickst du beim Klettern nicht nur auf maritime Werftarchitektur, sondern genießt auch das Tageslicht in der Halle. Das FELSHELDEN-Team steht dir bei Fragen immer zur Seite und freut sich auf dich.Weitere Infos findest du auf unserer Facebookseite oder Homepage der FELSHELDEN."
SalzOase Rostock,"['Entspannung', 'Wellness']",False,"['M', 'L', 'XL']",M,Stadtmitte,Am Vögenteich 13,https://urbansportsclub.com//de/venues/salzoase-rostock,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'SalzOase Rostock', 'description': 'Herzlich Willkommen in der SalzOase Rostock - dem ersten Wellness- und Gesundheitshaus im Norden mit Salzgrotte, Salzzimmer und JadeVital-Massagen. Müdigkeit · Allergie · Stress · Erkältung · Asthma · Schuppenflechte · Neurodermitis · Bronchitis? Entspannen Sie in einem allergenarmen Mikroklima, stärken Sie Ihr Immunsystem sowie die geistige und körperliche Leistungsfähigkeit. Atmen Sie sich frei! Ein 45 min. Aufenthalt in unserer Salzgrotte oder unserem Salzzimmer hat die Wirkung eines zweitägigen Aufenthaltes am Meer. Unser Salzzimmer ist vor allem für Menschen mit chronischen Lungen- und Bronchienerkrankungen und zur Stärkung des Immunsystems sehr zu empfehlen. Das trockene Natriumchlorid- Aerosol welches über einen Salzgenerator genau dosiert in den Raum abgegeben wird, hat eine entzündungshemmende und antibakterielle Wirkung und setzt sich wirksamer in den Atemwegen ab. Der einzigen Salzgrotte in Rostock. Wir bieten Ihnen eine Auszeit vom Alltag. Entspannen Sie eine dreiviertel Stunde und spüren Sie mit jedem Atemzug die wohltuende Salzluft. In unseren beiden Salzräumen wird ein spezielles salzhaltiges Mikroklima erzeugt, welches durch mikrofeine Salzaerosole tief in die Atemwege aufgenommen werden kann. Ein Besuch dauert immer 45 Minuten und beginnt zur vollen Stunde.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18055', 'streetAddress': 'Am Vögenteich 13'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.084681', 'longitude': '12.1255778'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2100x1181__DSC1262_start-c6a8aab9_165963847859172_admin.webp?generation=1659638478149813&amp;alt=media'}",54.084681,12.1255778,"Herzlich Willkommen in der SalzOase Rostock - dem ersten Wellness- und Gesundheitshaus im Norden mit Salzgrotte, Salzzimmer und JadeVital-Massagen. Müdigkeit · Allergie · Stress · Erkältung · Asthma · Schuppenflechte · Neurodermitis · Bronchitis? Entspannen Sie in einem allergenarmen Mikroklima, stärken Sie Ihr Immunsystem sowie die geistige und körperliche Leistungsfähigkeit. Atmen Sie sich frei! Ein 45 min. Aufenthalt in unserer Salzgrotte oder unserem Salzzimmer hat die Wirkung eines zweitägigen Aufenthaltes am Meer. Unser Salzzimmer ist vor allem für Menschen mit chronischen Lungen- und Bronchienerkrankungen und zur Stärkung des Immunsystems sehr zu empfehlen. Das trockene Natriumchlorid- Aerosol welches über einen Salzgenerator genau dosiert in den Raum abgegeben wird, hat eine entzündungshemmende und antibakterielle Wirkung und setzt sich wirksamer in den Atemwegen ab. Der einzigen Salzgrotte in Rostock. Wir bieten Ihnen eine Auszeit vom Alltag. Entspannen Sie eine dreiviertel Stunde und spüren Sie mit jedem Atemzug die wohltuende Salzluft. In unseren beiden Salzräumen wird ein spezielles salzhaltiges Mikroklima erzeugt, welches durch mikrofeine Salzaerosole tief in die Atemwege aufgenommen werden kann. Ein Besuch dauert immer 45 Minuten und beginnt zur vollen Stunde."
Lix-Sportstudio,['Fitness'],False,"['M', 'L', 'XL']",M,Kröpeliner-Tor-Vorstadt,Doberaner Straße 59,https://urbansportsclub.com//de/venues/lix-sportstudio,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Lix-Sportstudio', 'description': 'Du möchtest dich körperlich betätigen, an Kraft und Muskelmasse zulegen, allgemein sportlicher werden, dann besuche uns im LIX-Sportstudio, der OldSchoolMuskelSchmiede im Herzen Rostocks. In der Doberaner Straße 59 sind wir 365 Tage im Jahr für dich da. Im LIX wirst du weder stylisch verspielte PlasteGeräte vorfinden, noch vorgegaukelt bekommen, dass du ohne Anstrengung zu einem sportlich athletischen Körper kommst. Bewährte Trainingsmethoden und Geräte mit oder aus robustem Eisen stehen im Vordergrund. Eine von der Mitgliederzahl überschaubare Clubatmosphäre mit vielen Räumen und zusätzlich umfangreicher Trainingsanlage an frischer Luft liefert die Grundlage für intensiven Sport auf höchstem Niveau. Insbesondere die begrenzte Mitgliederzahl von etwa 90 Sportlern grenzt uns deutlich von der DiscounterSchwemme ab, bietet Freiraum, individuelle und zielgerichtete Beratung und ungestörtes effektives Training. Fühl dich zum Training eingeladen, lass dich von uns beraten oder auch durch Personal Training ganz besonders fordern.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18057', 'streetAddress': 'Doberaner Straße 59'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.0920631', 'longitude': '12.1114385'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2600x1463_Gewichtheben_1544713368576582_admin.jpg?alt=media'}",54.0920631,12.1114385,"Du möchtest dich körperlich betätigen, an Kraft und Muskelmasse zulegen, allgemein sportlicher werden, dann besuche uns im LIX-Sportstudio, der OldSchoolMuskelSchmiede im Herzen Rostocks. In der Doberaner Straße 59 sind wir 365 Tage im Jahr für dich da. Im LIX wirst du weder stylisch verspielte PlasteGeräte vorfinden, noch vorgegaukelt bekommen, dass du ohne Anstrengung zu einem sportlich athletischen Körper kommst. Bewährte Trainingsmethoden und Geräte mit oder aus robustem Eisen stehen im Vordergrund. Eine von der Mitgliederzahl überschaubare Clubatmosphäre mit vielen Räumen und zusätzlich umfangreicher Trainingsanlage an frischer Luft liefert die Grundlage für intensiven Sport auf höchstem Niveau. Insbesondere die begrenzte Mitgliederzahl von etwa 90 Sportlern grenzt uns deutlich von der DiscounterSchwemme ab, bietet Freiraum, individuelle und zielgerichtete Beratung und ungestörtes effektives Training. Fühl dich zum Training eingeladen, lass dich von uns beraten oder auch durch Personal Training ganz besonders fordern."
Tenniszentrum Nord Rostock-Roggentin,['Tennis'],False,"['L', 'XL']",L,Roggentin,Kösterbecker Str. 9,https://urbansportsclub.com//de/venues/tenniszentrum-nord-rostock-roggentin,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Tenniszentrum Nord Rostock-Roggentin', 'description': 'Auf der Anlage befinden sich vier Hartplätze, zwei Außenplätze und zwei Plätze in einer modernen Traglufthalle. Die Hallenplätze sind seit Dezember 2017 bespielbar und die Außenplätze, für die wir den Belag Rebound Ace® gewählt haben, sind seit August 2018 spielbereit. Damit ist jederzeit ein witterungsunabhängiges Tennisspielen möglich. Und was hier besonders vorteilhaft ist: Die lästige und ungeliebte Platzaufbereitung nach jeder Spielstunde entfällt. Die 60 Minuten Spielzeit können also immer effektiv ausgenutzt werden. Im Frühjahr und Herbst und auch nach längeren Regenperioden sind die Außenplätze schneller wieder bespielbar. In unserem Clubhaus findet sich neben den Umkleideräumen und Sanitäreinrichtungen auch ein Clubraum mit Terrasse. Wer selbst nicht spielt und nur die Kinder bringen und holen möchte, kann sich hier mit verschiedenen Kaffeespezialitäten, kühlen Getränken oder Eis entspannen, gute Gespräche führen und beim Training zuschauen.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18184', 'streetAddress': 'Kösterbecker Str. 9'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.0738866', 'longitude': '12.2100651'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_180205%20%283%29_1544195115714624_admin.jpg?alt=media'}",54.0738866,12.2100651,"Auf der Anlage befinden sich vier Hartplätze, zwei Außenplätze und zwei Plätze in einer modernen Traglufthalle. Die Hallenplätze sind seit Dezember 2017 bespielbar und die Außenplätze, für die wir den Belag Rebound Ace® gewählt haben, sind seit August 2018 spielbereit. Damit ist jederzeit ein witterungsunabhängiges Tennisspielen möglich. Und was hier besonders vorteilhaft ist: Die lästige und ungeliebte Platzaufbereitung nach jeder Spielstunde entfällt. Die 60 Minuten Spielzeit können also immer effektiv ausgenutzt werden. Im Frühjahr und Herbst und auch nach längeren Regenperioden sind die Außenplätze schneller wieder bespielbar. In unserem Clubhaus findet sich neben den Umkleideräumen und Sanitäreinrichtungen auch ein Clubraum mit Terrasse. Wer selbst nicht spielt und nur die Kinder bringen und holen möchte, kann sich hier mit verschiedenen Kaffeespezialitäten, kühlen Getränken oder Eis entspannen, gute Gespräche führen und beim Training zuschauen."
Sports Club Rostock,"['Entspannung', 'Fitness', 'Funktionelles Training', 'Indoorcycling', 'Pilates', 'Tanzen', 'Trampolin', 'Yoga']",False,"['S', 'M', 'L', 'XL']",S,Stadtmitte,Kröpeliner Straße 54,https://urbansportsclub.com//de/venues/sports-club-rostock,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Sports Club Rostock', 'description': 'Premium-Fitness &amp; Wellness in 13 Standorten auf höchstem Niveau. Die großzügigen und hellen Räumlichkeiten bestechen durch ihr hochwertiges Design und laden zum Trainieren und Wohlfühlen ein. Unsere Clubs sind eingerichtet mit hochwertigem Trainingsequipment für alle Ansprüche. Mit den modernen Cardio- und Kraftgeräte der Weltmarken LIFE FITNESS und HAMMER STRENGTH sowie vollelektronischen EGYM-Zirkel und FIVE-Konzept macht das Training Spaß. In den Kursräumen werden die beliebten LES MILLS-Kurse wie BODYCOMBAT, BODYPUMP, Yoga, Pilates oder Zumba angeboten. Die Functional Area ist mit hochwertigen Power-Racks und vielen freien Gewichten und anderen Geräten ausgestattet, die Dich systematisch trainieren lassen. Und nach dem Training bietet der großzügige Wellness-Bereich mit mehreren Saunen viele Möglichkeiten zur Entspannung. Einige Sports Clubs bieten sogar die Möglichkeit, in den 25-Meter-Sportpool aus dem Alltag abzutauchen und ein paar Bahnen zu ziehen. Komm vorbei und lass Dich von unserem exklusiven Trainingsclub beeindrucken.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18055', 'streetAddress': 'Kröpeliner Straße 54'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.0887982', 'longitude': '12.1298793'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2000x1125_01_1699887961532649_admin.jpg?generation=1699887961608817&amp;alt=media'}",54.0887982,12.1298793,"Premium-Fitness &amp; Wellness in 13 Standorten auf höchstem Niveau. Die großzügigen und hellen Räumlichkeiten bestechen durch ihr hochwertiges Design und laden zum Trainieren und Wohlfühlen ein. Unsere Clubs sind eingerichtet mit hochwertigem Trainingsequipment für alle Ansprüche. Mit den modernen Cardio- und Kraftgeräte der Weltmarken LIFE FITNESS und HAMMER STRENGTH sowie vollelektronischen EGYM-Zirkel und FIVE-Konzept macht das Training Spaß. In den Kursräumen werden die beliebten LES MILLS-Kurse wie BODYCOMBAT, BODYPUMP, Yoga, Pilates oder Zumba angeboten. Die Functional Area ist mit hochwertigen Power-Racks und vielen freien Gewichten und anderen Geräten ausgestattet, die Dich systematisch trainieren lassen. Und nach dem Training bietet der großzügige Wellness-Bereich mit mehreren Saunen viele Möglichkeiten zur Entspannung. Einige Sports Clubs bieten sogar die Möglichkeit, in den 25-Meter-Sportpool aus dem Alltag abzutauchen und ein paar Bahnen zu ziehen. Komm vorbei und lass Dich von unserem exklusiven Trainingsclub beeindrucken."
Pure Fitness Altenkirchen,['Fitness'],False,"['M', 'L', 'XL']",M,Altenkirchen,Kölner Straße 76,https://urbansportsclub.com//de/venues/pure-fitness-altenkirchen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Pure Fitness Altenkirchen', 'description': 'pure fitness Hennef &amp; Altenkirchen freut sich auf Dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '57610', 'streetAddress': 'Kölner Straße 76'}, 'telephone': '+49 2681 9832588', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.6882449', 'longitude': '7.6307209'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1686x948_fitnesscompressed_1579863921135515_admin.jpg?alt=media'}",50.6882449,7.6307209,pure fitness Hennef &amp; Altenkirchen freut sich auf Dich!
FLIP & FLY,['Trampolin'],False,"['M', 'L', 'XL']",M,Schmarl,Industriestraße 10d,https://urbansportsclub.com//de/venues/flip-out-rostock,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'FLIP &amp; FLY', 'description': 'Trampolin springen, wer kennt das nicht aus seiner Kindheit? FLIP &amp; FLY bringt es auf das nächste Level: Auf über 3.000m² bieten wir euch riesige Trampolin-Landschaften und noch viel mehr als das… Messt eure Kräfte im Wettstreit am Power Tower oder dem Battle Beam, springt in den ersten und einzigen Airbag in Mecklenburg-Vorpommern, hangelt euch durch unseren Ninja-Warrior Parcours, erlebt klassischen Zweifelder-Ball auf eine völlig neue Art in unserer Dodgeball-Arena oder versenkt ein paar Basketbälle im Slam Dunk Bereich. Hier ist für alle Altersgruppen und Fitness-Levels etwas dabei: Während wir für die kleineren Gäste separate Kinderbereiche und -Parcours bieten, dürfen die größeren Gäste und geübtere Springer ihre Fähigkeiten auf olympischen Trampolinen und Stuntboxen unter Beweis stellen. Solche Action kennt man (sonst) nur aus dem Fernsehen! Die Eintrittskarte berechtigt zur Nutzung der kompletten Halle! Zuschauer und Begleitpersonen zahlen (selbstverständlich) keinen Eintritt und können in unseren gemütlichen Lounge-Bereichen ein paar Snacks und Getränke genießen. FLIP &amp; FLY ist der ideale Ort für eine unvergessliche Geburtstagsparty, Klassenfahrten, Firmenevents, Junggesellenabschiede und noch vielem mehr! Verrückte Lichtershows, Gute-Laune-Musik, flippige Gewinnspiele und Moderation sorgen dafür, dass sich selbst Oma und Opa wieder wie Kinder fühlen. Bei uns heißt es: Spaßgarantie statt Monotonie!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18069', 'streetAddress': 'Industriestraße 10d'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.1317129', 'longitude': '12.0820825'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1500x844_20180611-0650_154504107660292_admin.jpg?alt=media'}",54.1317129,12.0820825,"Trampolin springen, wer kennt das nicht aus seiner Kindheit? FLIP &amp; FLY bringt es auf das nächste Level: Auf über 3.000m² bieten wir euch riesige Trampolin-Landschaften und noch viel mehr als das… Messt eure Kräfte im Wettstreit am Power Tower oder dem Battle Beam, springt in den ersten und einzigen Airbag in Mecklenburg-Vorpommern, hangelt euch durch unseren Ninja-Warrior Parcours, erlebt klassischen Zweifelder-Ball auf eine völlig neue Art in unserer Dodgeball-Arena oder versenkt ein paar Basketbälle im Slam Dunk Bereich. Hier ist für alle Altersgruppen und Fitness-Levels etwas dabei: Während wir für die kleineren Gäste separate Kinderbereiche und -Parcours bieten, dürfen die größeren Gäste und geübtere Springer ihre Fähigkeiten auf olympischen Trampolinen und Stuntboxen unter Beweis stellen. Solche Action kennt man (sonst) nur aus dem Fernsehen! Die Eintrittskarte berechtigt zur Nutzung der kompletten Halle! Zuschauer und Begleitpersonen zahlen (selbstverständlich) keinen Eintritt und können in unseren gemütlichen Lounge-Bereichen ein paar Snacks und Getränke genießen. FLIP &amp; FLY ist der ideale Ort für eine unvergessliche Geburtstagsparty, Klassenfahrten, Firmenevents, Junggesellenabschiede und noch vielem mehr! Verrückte Lichtershows, Gute-Laune-Musik, flippige Gewinnspiele und Moderation sorgen dafür, dass sich selbst Oma und Opa wieder wie Kinder fühlen. Bei uns heißt es: Spaßgarantie statt Monotonie!"
nalu yoga Rostock,['Yoga'],False,"['M', 'L', 'XL']",M,Stadtmitte,Loggerweg 18,https://urbansportsclub.com//de/venues/nalu-yoga-rostock,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'nalu yoga Rostock', 'description': 'Unser Yoga Studio auf der Holzhalbinsel in Rostock bietet jede Menge Yogakurse in den unterschiedlichsten Stilen. Egal ob du neu im Yoga bist oder schon ein erfahrener Yogi – bei uns ist für jede und jeden etwas dabei. Außerdem gibt es tolle Yogi Events, Workshops und Retreats, bei denen du dich entfalten und austauschen kannst. Bei uns steht eine herzliche und authentische Atmosphäre an erster Stelle. Egal ob im Kurs, Workshop oder Retreat – bei nalu findest du einen Ort, an den du flüchten kannst, wenn du eine Pause vom Alltagstrott und Stress brauchst. Wir freuen uns auf deinen Besuch!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18055', 'streetAddress': 'Loggerweg 18'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.0936187', 'longitude': '12.1487453'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2500x1406_1fb986264220-L1140880_1704277391294793_admin.jpg?generation=1704277391370726&amp;alt=media'}",54.0936187,12.1487453,"Unser Yoga Studio auf der Holzhalbinsel in Rostock bietet jede Menge Yogakurse in den unterschiedlichsten Stilen. Egal ob du neu im Yoga bist oder schon ein erfahrener Yogi – bei uns ist für jede und jeden etwas dabei. Außerdem gibt es tolle Yogi Events, Workshops und Retreats, bei denen du dich entfalten und austauschen kannst. Bei uns steht eine herzliche und authentische Atmosphäre an erster Stelle. Egal ob im Kurs, Workshop oder Retreat – bei nalu findest du einen Ort, an den du flüchten kannst, wenn du eine Pause vom Alltagstrott und Stress brauchst. Wir freuen uns auf deinen Besuch!"
Ostseetherme-Usedom - Therme (Wellness),['Wellness'],False,"['M', 'L', 'XL']",M,Ahlbeck,Lindenstraße 60,https://urbansportsclub.com//de/venues/ostseetherme-usedom-wellness,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Ostseetherme-Usedom - Therme (Wellness)', 'description': 'Dem Meer so nah – das ist die OstseeTherme Usedom in Seebad Ahlbeck. Nur 200 m vom Strand entfernt wartet Badespaß für die ganze Familie, unabhängig von Wetter und Alter. Die wohltuende Wirkung der Heringsdorfer Jodsole genießen, mit welcher das Wasser in drei Badebecken angereichert ist, oder einen entspannten Tag in der Saunawelt. Am Ende lohnt der Blick vom Aussichtsturm mit herrlichem Ostseepanorama. Im Gesundheitsstudio dreht sich alles um die gesunde Art von Fitness. Sie wollen dem Alltagsstress entfliehen? Dann sind Sie hier bestens aufgehoben. Geschultes Personal steht Ihnen während des Trainings stets zur Seite und stimmt Ihren Trainingsplan speziell auf Ihre Bedürfnisse und Ziele ab. Das Gesundheitsstudio bietet Ihnen außerdem ein umfangreiches und abwechslungsreiches Kursangebot.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '17419', 'streetAddress': 'Lindenstraße 60'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.9461382', 'longitude': '14.1768775'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_4032x2268_bb48485c0630-Therme_quer_au%C3%9Fen%20(1)_1678292457778909_admin.jpg?generation=1678292457945275&amp;alt=media'}",53.9461382,14.1768775,"Dem Meer so nah – das ist die OstseeTherme Usedom in Seebad Ahlbeck. Nur 200 m vom Strand entfernt wartet Badespaß für die ganze Familie, unabhängig von Wetter und Alter. Die wohltuende Wirkung der Heringsdorfer Jodsole genießen, mit welcher das Wasser in drei Badebecken angereichert ist, oder einen entspannten Tag in der Saunawelt. Am Ende lohnt der Blick vom Aussichtsturm mit herrlichem Ostseepanorama. Im Gesundheitsstudio dreht sich alles um die gesunde Art von Fitness. Sie wollen dem Alltagsstress entfliehen? Dann sind Sie hier bestens aufgehoben. Geschultes Personal steht Ihnen während des Trainings stets zur Seite und stimmt Ihren Trainingsplan speziell auf Ihre Bedürfnisse und Ziele ab. Das Gesundheitsstudio bietet Ihnen außerdem ein umfangreiches und abwechslungsreiches Kursangebot."
Vital-Aktiv,['Fitness'],False,"['S', 'M', 'L', 'XL']",S,Bad Doberan,Rostocker Str. 1,https://urbansportsclub.com//de/venues/vital-aktiv,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Vital-Aktiv', 'description': 'Als eine der fortschrittlichsten Anlagen für Gesundheitstraining der Region setzen wir in puncto Betreuung, Training und Gesundheit völlig neue Maßstäbe. Unser wissenschaftlich erprobtes Konzept mit effektiven Trainings- und Beweglichkeitskonzepten zur Erreichung der persönlichen Gesundheitsziele unserer Mitglieder basiert auf einem ganzheitlichen Ansatz. Im Mittelpunkt unseres gesamten qualifizierten Teams stehen die Ziele unserer Mitglieder für mehr Schmerzfreiheit, mehr Lebensfreude und mehr Lebensqualität. - Sie legen Wert auf eine optimale und individuelle Betreuung? - Sie wollten schon immer mehr über den Teufelskreis Rückenschmerzen wissen? - Sie wollen langfristig Ihre Rückenschmerzen in den Griff bekommen? - Sie wünschen sich mehr Lebensqualität? - Sie möchten Vitalität und Aktivität bis ins hohe Alter? - Sie legen Wert auf Beweglichkeit und Mobilität? - Sie möchten Agilität und Lebensfreude gewinnen durch optimale Betreuung und fachliche Kompetenz? ...dann sind Sie genau richtig bei uns!! Durch unseren 2 milon Zirkel, Vibrationstraining und das five Beweglichkeitskonzept unterstützen wir Sie bei der Erreichung Ihrer Ziele.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rostock, Germany', 'addressCountry': 'Germany', 'postalCode': '18209', 'streetAddress': 'Rostocker Str. 1'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '54.1032861', 'longitude': '11.9048112'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2032x1143_e7312d6d36ad-YH4yZl_jSvC4wGfQrbydGg_1556529429388681_admin.jpg?alt=media'}",54.1032861,11.9048112,"Als eine der fortschrittlichsten Anlagen für Gesundheitstraining der Region setzen wir in puncto Betreuung, Training und Gesundheit völlig neue Maßstäbe. Unser wissenschaftlich erprobtes Konzept mit effektiven Trainings- und Beweglichkeitskonzepten zur Erreichung der persönlichen Gesundheitsziele unserer Mitglieder basiert auf einem ganzheitlichen Ansatz. Im Mittelpunkt unseres gesamten qualifizierten Teams stehen die Ziele unserer Mitglieder für mehr Schmerzfreiheit, mehr Lebensfreude und mehr Lebensqualität. - Sie legen Wert auf eine optimale und individuelle Betreuung? - Sie wollten schon immer mehr über den Teufelskreis Rückenschmerzen wissen? - Sie wollen langfristig Ihre Rückenschmerzen in den Griff bekommen? - Sie wünschen sich mehr Lebensqualität? - Sie möchten Vitalität und Aktivität bis ins hohe Alter? - Sie legen Wert auf Beweglichkeit und Mobilität? - Sie möchten Agilität und Lebensfreude gewinnen durch optimale Betreuung und fachliche Kompetenz? ...dann sind Sie genau richtig bei uns!! Durch unseren 2 milon Zirkel, Vibrationstraining und das five Beweglichkeitskonzept unterstützen wir Sie bei der Erreichung Ihrer Ziele."
