name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Rocycle Brussels,['Indoor Cycling'],False,"['Classic', 'Premium', 'Max']",Classic,Ixelles,Chaussee d'Ixelles 150,https://urbansportsclub.com//en/venues/rocycle-brussels,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Rocycle Brussels', 'description': '-', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1050', 'streetAddress': 'Chaussee d&#039;Ixelles 148-150'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8339235', 'longitude': '4.3658736'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_xrjzwqj3easpajqpa5z9_1722001604898940.png?generation=1722001605067309&amp;alt=media'}",50.8339235,4.3658736,-
BA:CK Sport,"['Crosstraining', 'Fitness', 'Functional Training']",False,"['Classic', 'Premium', 'Max']",Classic,Bruxelles,165 rue du Midi,https://urbansportsclub.com//en/venues/back-sport,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'BA:CK Sport', 'description': '-', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1000', 'streetAddress': '165 rue du Midi'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8434376', 'longitude': '4.3463517'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_600x337_sy6cdhllvuqwfehc8355_1718287385381644.png?generation=1718287385506751&amp;alt=media'}",50.8434376,4.3463517,-
Roform Brussels,['Pilates Reformer'],False,"['Premium', 'Max']",Premium,Ixelles,Chaussée d'Ixelles 148,https://urbansportsclub.com//en/venues/rocycle-brussels-roform,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Roform Brussels', 'description': '-', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1050', 'streetAddress': 'Chaussée d&#039;Ixelles 148'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8339379', 'longitude': '4.3659087'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_yfkkllwpvzvvo8ktbqcu_1729671875781601.png?generation=1729671875866173&amp;alt=media'}",50.8339379,4.3659087,-
Yogalife Studio Dansaert,['Yoga'],False,"['Classic', 'Premium', 'Max']",Classic,Bruxelles,Rue du Houblon 40,https://urbansportsclub.com//en/venues/yogalife-studio-dansaert,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Yogalife Studio Dansaert', 'description': '-', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1000', 'streetAddress': 'Rue du Houblon 40'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8511335', 'longitude': '4.3408565'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1012x569_afklknrbdc5qpb7wke1e_1720779312374047.png?generation=1720779312475433&amp;alt=media'}",50.8511335,4.3408565,-
À Bloc,['Bouldering'],False,"['Classic', 'Premium', 'Max']",Classic,Evere,Avenue Léonard Mommaerts 11,https://urbansportsclub.com//en/venues/a-bloc,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'À Bloc', 'description': 'Un mot du partenaire 📣 : À Bloc ? Un nouveau blocpark à Bruxelles Le bloc combine à la perfection défis sportifs et interaction sociale. Nous sommes une salle de bloc pour tout le monde. Que l’on soit vieux, jeune, professionnel, débutant ou avancé, chacun trouvera avec nous un défi qui correspond à ses capacités. Matériel mis à disposition 🧗u200d♂️ : Les chaussons d&#039;escalade sont fournis si vous n&#039;avez pas les vôtres. Installation disponible 🚿 : Des vestiaires, douches et casiers sont disponibles. Pensez à apporter votre cadenas pour les casiers.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1140', 'streetAddress': 'Avenue Léonard Mommaerts 11'}, 'telephone': '+32 2 486 87 83', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8563818', 'longitude': '4.4103054'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1440x810_A%CC%80%20Bloc%202_1635520989462425_admin.jpeg?generation=1635520989550123&amp;alt=media'}",50.8563818,4.4103054,"Un mot du partenaire 📣 : À Bloc ? Un nouveau blocpark à Bruxelles Le bloc combine à la perfection défis sportifs et interaction sociale. Nous sommes une salle de bloc pour tout le monde. Que l’on soit vieux, jeune, professionnel, débutant ou avancé, chacun trouvera avec nous un défi qui correspond à ses capacités. Matériel mis à disposition 🧗u200d♂️ : Les chaussons d&#039;escalade sont fournis si vous n&#039;avez pas les vôtres. Installation disponible 🚿 : Des vestiaires, douches et casiers sont disponibles. Pensez à apporter votre cadenas pour les casiers."
ENVOLVE GYM Etterbeek,"['Crosstraining', 'Fitness', 'Yoga']",False,"['Classic', 'Premium', 'Max']",Classic,Etterbeek,Sint Michielswarande 97,https://urbansportsclub.com//en/venues/envolve-gym-etterbeek,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'ENVOLVE GYM Etterbeek', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1040', 'streetAddress': 'Sint Michielswarande 97'}, 'telephone': '+44 023553660', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8335658', 'longitude': '4.4015769'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/venues%2Foriginal_1280x720_mdlisj1ac0oqijvijlex_17528463018342.png?generation=1752846301105520&amp;alt=media'}",50.8335658,4.4015769,
Harmon House - Gym & Spa,['Relaxation'],True,"['Premium', 'Max']",Premium,Saint-Gilles,Chaussée de Charleroi 50,https://urbansportsclub.com//en/venues/harmon-house-gym-spa,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Harmon House - Gym &amp; Spa', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1060', 'streetAddress': 'Chaussée de Charleroi 50'}, 'telephone': '+44 028993334', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8307002', 'longitude': '4.3564898'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1116x627_xhojfpymclu96wvqr1py_1735646431206387.png?generation=1735646431286757&amp;alt=media'}",50.8307002,4.3564898,
White Bull CrossFit,['Crosstraining'],False,"['Classic', 'Premium', 'Max']",Classic,Ixelles,Rue d'idalie 9-13,https://urbansportsclub.com//en/venues/white-bull-crossfit,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'White Bull CrossFit', 'description': '-', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1050', 'streetAddress': 'Rue d&#039;idalie 9-13'}, 'telephone': '+44 494553721', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8367311', 'longitude': '4.3713378'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/venues%2Foriginal_640x360_cow9h1n4kl0wfpt4khec_1723032326633878.png?generation=1751987298398850&amp;alt=media'}",50.8367311,4.3713378,-
Petite Île,['Bouldering'],False,"['Classic', 'Premium', 'Max']",Classic,Anderlecht,Rue de la Petite Île 1A,https://urbansportsclub.com//en/venues/petite-ile,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Petite Île', 'description': 'Commencez votre séance en grimpant les escalier qui vous mèneront à la salle. Un bon échauffement avec une superbe vue pour récompense. ____________________ Start your session by climbing the stairs that will lead you to the hall. A good warm-up with a great view for a reward.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1070', 'streetAddress': 'Rue de la Petite Île 1A'}, 'telephone': '+32 491 95 12 48', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8316094', 'longitude': '4.3219071'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_petite%20ile_1572350885308558_admin.jpg?alt=media'}",50.8316094,4.3219071,Commencez votre séance en grimpant les escalier qui vous mèneront à la salle. Un bon échauffement avec une superbe vue pour récompense. ____________________ Start your session by climbing the stairs that will lead you to the hall. A good warm-up with a great view for a reward.
Winne's Club | Brussels Sports Center,"['Bouldering', 'Boxing Sports', 'Crosstraining', 'Fitness', 'Functional Training', 'Pilates', 'Squash', 'Yoga']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Saint-Josse-ten-Noode,Rue Bonneels 13,https://urbansportsclub.com//en/venues/winners-club,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Winne&#039;s Club | Brussels Sports Center', 'description': 'A word from the partner 📣 : The Winner&#039;s Club stands out mainly by the spirit and the family atmosphere as well as by the competence, the sympathy, the availability and the dynamism of all its team. The club has a sports infrastructure of more than 1600m². Equipment available 🏋️u200d♂️ : Everything you need for an effective training. Amenities available 🚿 : Cloakroom and shower We 🖤 : Located in the heart of the capital, a stone&#039;s throw from the European Communities.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Bruxelles, Belgium', 'addressCountry': 'Belgium', 'postalCode': '1210', 'streetAddress': 'Rue Bonneels 13'}, 'telephone': '+32 2 280 02 70', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8493573', 'longitude': '4.3779633'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_yiljivqmuyx9f0rmxgkq_1736948881438927.png?generation=1736948881531236&amp;alt=media'}",50.8493573,4.3779633,"A word from the partner 📣 : The Winner&#039;s Club stands out mainly by the spirit and the family atmosphere as well as by the competence, the sympathy, the availability and the dynamism of all its team. The club has a sports infrastructure of more than 1600m². Equipment available 🏋️u200d♂️ : Everything you need for an effective training. Amenities available 🚿 : Cloakroom and shower We 🖤 : Located in the heart of the capital, a stone&#039;s throw from the European Communities."
