name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Boulderbar Neoliet Gelsenkirchen,['Bouldering'],False,"['Premium', 'Max']",Premium,Gelsenkirchen,Gewerkenstraße 28,https://urbansportsclub.com//en/venues/boulderbar-neoliet-gelsenkirchen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Boulderbar Neoliet Gelsenkirchen', 'description': 'In der Boulderbar wird ohne Seil und Gurt über Weichbodenmatten geklettert. Du brauchst dazu keinen Kurs, keine Vorkenntnisse und auch keinen Kletterpartner. Komm einfach vorbei, das Boulderbar Team erklärt dir wie es geht und du kannst sofort loslegen. Du brauchst nur sportliche Kleidung und Turnschuhe. Du bist Boulder- Neuling und möchtest eine kleine Einführung? Jeden Samstag zwischen 14 und 18 Uhr bietet die Boulderbar eine ca. 20 minütigen Einführung von einem ausgebildeten Bouldertrainer an. Der Trainer erklärt dir alles rund ums Bouldern und steht dir während der Stunde mit Tipps und Tricks zur Seite. Wir wünschen viel Spaß!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45881', 'streetAddress': 'Gewerkenstraße 28'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.5212563', 'longitude': '7.0843281'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1772x997_NJhCy56A_1576249006518921_admin.jpeg?alt=media'}",51.5212563,7.0843281,"In der Boulderbar wird ohne Seil und Gurt über Weichbodenmatten geklettert. Du brauchst dazu keinen Kurs, keine Vorkenntnisse und auch keinen Kletterpartner. Komm einfach vorbei, das Boulderbar Team erklärt dir wie es geht und du kannst sofort loslegen. Du brauchst nur sportliche Kleidung und Turnschuhe. Du bist Boulder- Neuling und möchtest eine kleine Einführung? Jeden Samstag zwischen 14 und 18 Uhr bietet die Boulderbar eine ca. 20 minütigen Einführung von einem ausgebildeten Bouldertrainer an. Der Trainer erklärt dir alles rund ums Bouldern und steht dir während der Stunde mit Tipps und Tricks zur Seite. Wir wünschen viel Spaß!"
Elementry Hot Yoga,"['Fitness', 'Yoga']",False,"['Classic', 'Premium', 'Max']",Classic,Bergerhausen,Schürmannstr. 30b,https://urbansportsclub.com//en/venues/elementry-hot-yoga,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Elementry Hot Yoga', 'description': 'Herzlich willkommen im Elementry Hot Yoga, dem ersten Hot Yoga Studio von Essen. Wir freuen uns, dass unsere Idee, HotYoga auch in unsere Region zu bringen, so viele Fans findet.Das Leben ist meist laut und bunt. Wir sind es auch. Während der classes aber üben wir Stille. Wir wünschen uns, dass Du Dich bei uns wohlfühlst, Dich auspowerst oder entspannst je nachdem, für welche class Du Dich entscheidest. In jedem Fall kehrst Du wie ausgewechselt wieder in Deinen Alltag zurück!Unser wöchentliches Programm umfasst insgesamt mehr als 20 verschiedene classes – mindestens eine davon ist genau richtig für Dich! hot, warm, basic -wie hot willst Du es? Unser Studio bietet verschiedene Formen von Yoga an, sie werden bei unterschiedlichen Raumtemperaturen ausgeführt: HotYoga, HathaYoga, YinYoga, FlowYoga, PhysioYoga, FitnessYoga, FaszienYoga, FatburnerYoga, PilatesFusion, PreNatalYoga, PostNatalYoga. Unser Studio fokussiert sich auf den gesundheitsfördernden Aspekt des Yogas. Wir lehren Asanas (Yogaübungen), „predigen“ aber keine Philosophie oder religiöse Weltanschauung. Bei uns kann jeder mitmachen und voller Energie wieder in seinen Alltag zurückkehren. Du findest uns im Büropark Ludwig im Essener Süden. in der Schürmannstrasse 30 b in der 1.Etage. Unser Studio bietet Dir auf insgesamt mehr als 200 Quadratmeter , 3 Yogaräume (70 qm, 40 qm und 14 qm) sowie allen Komfort, den Du brauchst: Eine Rezeption mit Aufenthalts -und Verkaufsbereich, Umkleiden, Duschen und WCs … und … Anmeldungen über Fitogram App oder Homepage.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45136', 'streetAddress': 'Schürmannstr. 30b'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4330333', 'longitude': '7.0276103'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1096x617_Foto%2003.09.18%2C%2019%2007%2052_1540904112531190_admin.jpg?alt=media'}",51.4330333,7.0276103,"Herzlich willkommen im Elementry Hot Yoga, dem ersten Hot Yoga Studio von Essen. Wir freuen uns, dass unsere Idee, HotYoga auch in unsere Region zu bringen, so viele Fans findet.Das Leben ist meist laut und bunt. Wir sind es auch. Während der classes aber üben wir Stille. Wir wünschen uns, dass Du Dich bei uns wohlfühlst, Dich auspowerst oder entspannst je nachdem, für welche class Du Dich entscheidest. In jedem Fall kehrst Du wie ausgewechselt wieder in Deinen Alltag zurück!Unser wöchentliches Programm umfasst insgesamt mehr als 20 verschiedene classes – mindestens eine davon ist genau richtig für Dich! hot, warm, basic -wie hot willst Du es? Unser Studio bietet verschiedene Formen von Yoga an, sie werden bei unterschiedlichen Raumtemperaturen ausgeführt: HotYoga, HathaYoga, YinYoga, FlowYoga, PhysioYoga, FitnessYoga, FaszienYoga, FatburnerYoga, PilatesFusion, PreNatalYoga, PostNatalYoga. Unser Studio fokussiert sich auf den gesundheitsfördernden Aspekt des Yogas. Wir lehren Asanas (Yogaübungen), „predigen“ aber keine Philosophie oder religiöse Weltanschauung. Bei uns kann jeder mitmachen und voller Energie wieder in seinen Alltag zurückkehren. Du findest uns im Büropark Ludwig im Essener Süden. in der Schürmannstrasse 30 b in der 1.Etage. Unser Studio bietet Dir auf insgesamt mehr als 200 Quadratmeter , 3 Yogaräume (70 qm, 40 qm und 14 qm) sowie allen Komfort, den Du brauchst: Eine Rezeption mit Aufenthalts -und Verkaufsbereich, Umkleiden, Duschen und WCs … und … Anmeldungen über Fitogram App oder Homepage."
Holmes Place Essen Rüttenscheid,"['Boxing Sports', 'Dance', 'Fitness', 'Functional Training', 'Indoor Cycling', 'Mixed Martial Arts', 'Pilates', 'Sauna', 'Trampoline', 'Yoga']",False,"['Classic', 'Premium', 'Max']",Classic,Rüttenscheid,Girardet Straße 14,https://urbansportsclub.com//en/venues/holmes-place-essen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Holmes Place Essen Rüttenscheid', 'description': 'Holmes Place steht für ein besseres Leben. Ganzheitlich und in mehreren Dimensionen. Hier ist man überzeugt, dass ein Sich-Rundum-Wohlfühlen nur möglich ist, wenn Körper und Geist im Einklang sind. Mit Holmes Place kommst du zu einer gesunden Balance aus Bewegung, Ernährung und Entspannung. Im Kursprogramm jedes Clubs spiegelt sich das vielfältige und vor allem gesundheitsorientierte Angebot wieder. Laufen, Rudern oder Radfahren – in den großzügigen Fitnessbereichen wird dir ein umfangreiches und gesundheitsorientiertes Bewegungsprogramm geboten. Ebenfalls bietet der jeder Holmes Place Club (außer Essen) einen Pool und einen Wellnessbereich. Egal in welchen der Holmes Place Clubs – das Team freut sich auf dich und wir wünschen dir viel Spaß! *Bitte beachte, dass der Kursplan monatlich von Holmes Place geändert wird. Es kann zwischendurch immer wieder zu geänderten Kurszeiten kommen. Stelle bitte mit dem Kursplan auf der Holmes Place Website sicher, dass dein Kurs auch wie angezeigt statt findet.*', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45131', 'streetAddress': 'Girardet Straße 14'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4313742', 'longitude': '7.0044855'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Essen%20(4)_166749178189043_admin.png?generation=1667491781144340&amp;alt=media'}",51.4313742,7.0044855,"Holmes Place steht für ein besseres Leben. Ganzheitlich und in mehreren Dimensionen. Hier ist man überzeugt, dass ein Sich-Rundum-Wohlfühlen nur möglich ist, wenn Körper und Geist im Einklang sind. Mit Holmes Place kommst du zu einer gesunden Balance aus Bewegung, Ernährung und Entspannung. Im Kursprogramm jedes Clubs spiegelt sich das vielfältige und vor allem gesundheitsorientierte Angebot wieder. Laufen, Rudern oder Radfahren – in den großzügigen Fitnessbereichen wird dir ein umfangreiches und gesundheitsorientiertes Bewegungsprogramm geboten. Ebenfalls bietet der jeder Holmes Place Club (außer Essen) einen Pool und einen Wellnessbereich. Egal in welchen der Holmes Place Clubs – das Team freut sich auf dich und wir wünschen dir viel Spaß! *Bitte beachte, dass der Kursplan monatlich von Holmes Place geändert wird. Es kann zwischendurch immer wieder zu geänderten Kurszeiten kommen. Stelle bitte mit dem Kursplan auf der Holmes Place Website sicher, dass dein Kurs auch wie angezeigt statt findet.*"
5Elements Rhein-Ruhr,['Massage'],True,"['Premium', 'Max']",Premium,Stadtbezirke II,Girardetstraße 2,https://urbansportsclub.com//en/venues/5elements-rhein-ruhr,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': '5Elements Rhein-Ruhr', 'description': 'Deine Auszeit in Deiner Stadt - Mitten in Essen Rüttenscheid: 5Elements steht für Qualität, Ambiente und Wohlfühlen. Diese drei Begriffe spiegeln unser Versprechen an dich perfekt wider: Wir vereinen Qualität unserer Massagen mit einer gleichermaßen hochwertigen wie stilvollen Einrichtung, um deinen Wohlfühlfaktor zu maximieren! Sobald du unser Studio betrittst, werden deine ganz individuellen Bedürfnisse in den Vordergrund gestellt. Verbringe die Wartezeit bei einem leckeren Tee aus unserem vielfältigen Teeangebot und freue dich auf dein persönliches Massageerlebnis! Durch unser hochqualifiziertes Personal sind wir in der Lage, dir eine Vielzahl von unterschiedlichen Massagen auf höchstem Niveau anzubieten: Von klassischer Ganzkörpermassage über Lomi-Lomi- und Schwangerschaftsmassagen bis hin zu Kombinationsangeboten, bei denen du dich zudem auf ein Bierchen, einen Prosecco sowie eine Gesichtsmaske freuen darfst. Schaue gerne vorbei und wähle das für dich passende Angebot. Wir freuen uns auf dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45131', 'streetAddress': 'Girardetstraße 2'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4312205', 'longitude': '7.0039451'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_6042x3399_f8427aaa9b61-5lementsruhr__3_1703756782190697_admin.jpg?generation=1703756782302480&amp;alt=media'}",51.4312205,7.0039451,"Deine Auszeit in Deiner Stadt - Mitten in Essen Rüttenscheid: 5Elements steht für Qualität, Ambiente und Wohlfühlen. Diese drei Begriffe spiegeln unser Versprechen an dich perfekt wider: Wir vereinen Qualität unserer Massagen mit einer gleichermaßen hochwertigen wie stilvollen Einrichtung, um deinen Wohlfühlfaktor zu maximieren! Sobald du unser Studio betrittst, werden deine ganz individuellen Bedürfnisse in den Vordergrund gestellt. Verbringe die Wartezeit bei einem leckeren Tee aus unserem vielfältigen Teeangebot und freue dich auf dein persönliches Massageerlebnis! Durch unser hochqualifiziertes Personal sind wir in der Lage, dir eine Vielzahl von unterschiedlichen Massagen auf höchstem Niveau anzubieten: Von klassischer Ganzkörpermassage über Lomi-Lomi- und Schwangerschaftsmassagen bis hin zu Kombinationsangeboten, bei denen du dich zudem auf ein Bierchen, einen Prosecco sowie eine Gesichtsmaske freuen darfst. Schaue gerne vorbei und wähle das für dich passende Angebot. Wir freuen uns auf dich!"
AirHop Trampolinpark Essen,['Trampoline'],False,"['Classic', 'Premium', 'Max']",Classic,Frillendorf,Am Zehnthof 194,https://urbansportsclub.com//en/venues/airhop-trampolinpark-essen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'AirHop Trampolinpark Essen', 'description': 'Der AirHop Trampolinpark bringt eine neue Liga Trampolinspaß nach Essen! In Essen-Kray kannst du in einer der größten Trampolinhallen des Ruhrgebiets ordentlich was erleben: Auf über 3.400 Quadratmetern laden dich weitläufige Trampolinanlagen und zahlreiche Action-Features zum Springen, Spaß haben und Austoben ein! Das Sprung-Paradies für Jung und Alt befindet sich gut erreichbar auf dem Gelände neben dem GO! Fitness Center und dem Kids Country in Essen-Kray. In der mit High-End-Trampolinen ausgebauten Halle kannst du dich auf dem XXL Trampolinfeld auspowern, deine Wurftechnik beim Slam Dunk Basketball perfektionieren, krasse Sprünge in die Schaumstoff-Grube üben oder dich dem einzigartigen, unbesiegbaren Wipe Out stellen. Viele der Park-Features sind im Ruhrgebiet einzigartig! Ebenfalls verfügt der AirHop Trampolinpark über ein Café mit leckeren Snacks und Getränken – der ideale Ort für eine Verschnaufpause oder zum entspannten Beobachten der Springer und ihrer Sprungkünste. AirHop Essen ist die neue Attraktion im Herzen des Ruhrgebiets – Essener, packt eure Sportsachen ein und überzeugt euch selbst! Anmeldung nur über diesen Link: : https://www.rollerdigital.com/airhopessen/products/booknow#/sessions Plätze werden nach Verfügbarkeit vergeben Der Check-In vor Ort ist nur mit der USC-App möglich *inkludiert ist nur die reguläre Sprungsession, nicht aber Sonderveranstaltungen.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45307', 'streetAddress': 'Am Zehnthof 194'}, 'telephone': '+49 180 1 233210', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.458064', 'longitude': '7.072183'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Airhop_18.%20Juni%202016_008_S8CU3.jpg?alt=media'}",51.458064,7.072183,"Der AirHop Trampolinpark bringt eine neue Liga Trampolinspaß nach Essen! In Essen-Kray kannst du in einer der größten Trampolinhallen des Ruhrgebiets ordentlich was erleben: Auf über 3.400 Quadratmetern laden dich weitläufige Trampolinanlagen und zahlreiche Action-Features zum Springen, Spaß haben und Austoben ein! Das Sprung-Paradies für Jung und Alt befindet sich gut erreichbar auf dem Gelände neben dem GO! Fitness Center und dem Kids Country in Essen-Kray. In der mit High-End-Trampolinen ausgebauten Halle kannst du dich auf dem XXL Trampolinfeld auspowern, deine Wurftechnik beim Slam Dunk Basketball perfektionieren, krasse Sprünge in die Schaumstoff-Grube üben oder dich dem einzigartigen, unbesiegbaren Wipe Out stellen. Viele der Park-Features sind im Ruhrgebiet einzigartig! Ebenfalls verfügt der AirHop Trampolinpark über ein Café mit leckeren Snacks und Getränken – der ideale Ort für eine Verschnaufpause oder zum entspannten Beobachten der Springer und ihrer Sprungkünste. AirHop Essen ist die neue Attraktion im Herzen des Ruhrgebiets – Essener, packt eure Sportsachen ein und überzeugt euch selbst! Anmeldung nur über diesen Link: : https://www.rollerdigital.com/airhopessen/products/booknow#/sessions Plätze werden nach Verfügbarkeit vergeben Der Check-In vor Ort ist nur mit der USC-App möglich *inkludiert ist nur die reguläre Sprungsession, nicht aber Sonderveranstaltungen."
Be Body - EMS Training Essen,"['EMS', 'EMS Cardio']",True,"['Premium', 'Max']",Premium,Bergerhausen,Rellinghauserstrasse 268,https://urbansportsclub.com//en/venues/be-body-ems-training-essen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Be Body - EMS Training Essen', 'description': 'BeBody in Dortmund bietet dir das fortschrittlichste EMS Training für schnelle &amp; sichtbare Ergebnisse. Bei BeBody erwartet dich eine angenehme und einladende Atmosphäre. Um dir die Exklusivität des Personal Trainings bieten zu können, finden sämtliche EMS-Trainings ausschließlich nach vorheriger Terminvereinbarung statt. Nur so kann die Regelmäßigkeit des Trainings gewährleistet und gemeinsam der &quot;innere Schweinehund&quot; bezwungen werden. Dein BeBody-Team erarbeitet gemeinsam mit dir, deinen persönlichen Trainingsplan und hält deine Ziele und deine Fortschritte fest. Um langfristig etwas von den erzielten Erfolgen zu haben, bietet dir BeBody zusätzlich zum Personal Training, exklusiv die Ernährungsberatung samt Erstellung des passenden Ernährungskonzeptes an. Vereinbare einfach und schnell deinen Termin bei BeBody. Das Team freut sich auf deinen Besuch!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45136', 'streetAddress': 'Rellinghauserstrasse 268'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4367391', 'longitude': '7.0295312'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_custom-7735_AWWBC.jpg?alt=media'}",51.4367391,7.0295312,"BeBody in Dortmund bietet dir das fortschrittlichste EMS Training für schnelle &amp; sichtbare Ergebnisse. Bei BeBody erwartet dich eine angenehme und einladende Atmosphäre. Um dir die Exklusivität des Personal Trainings bieten zu können, finden sämtliche EMS-Trainings ausschließlich nach vorheriger Terminvereinbarung statt. Nur so kann die Regelmäßigkeit des Trainings gewährleistet und gemeinsam der &quot;innere Schweinehund&quot; bezwungen werden. Dein BeBody-Team erarbeitet gemeinsam mit dir, deinen persönlichen Trainingsplan und hält deine Ziele und deine Fortschritte fest. Um langfristig etwas von den erzielten Erfolgen zu haben, bietet dir BeBody zusätzlich zum Personal Training, exklusiv die Ernährungsberatung samt Erstellung des passenden Ernährungskonzeptes an. Vereinbare einfach und schnell deinen Termin bei BeBody. Das Team freut sich auf deinen Besuch!"
Bestens Betreut - Dein EMS Training in Schermbeck,"['EMS', 'EMS Cardio']",True,"['Premium', 'Max']",Premium,Schonnebeck,Mittelstraße 43,https://urbansportsclub.com//en/venues/bestens-betreut-dein-ems-training-in-schermbeck,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Bestens Betreut - Dein EMS Training in Schermbeck', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '46514', 'streetAddress': 'Mittelstraße 43'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.6933001', 'longitude': '6.8715772'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1650x928_y962fsvyfc6bltcumyed_1744800597983912.png?generation=1744800598076216&amp;alt=media'}",51.6933001,6.8715772,
Bodystreet Essen Paulinenstraße,['EMS'],True,['Max'],Max,Rüttenscheid,Elfriedenstraße 40,https://urbansportsclub.com//en/venues/bodystreet-essen-paulinenstrasse,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Bodystreet Essen Paulinenstraße', 'description': 'Das EMS-Studio, das Zeit spart: 20 Minuten Training pro Woche reichen! Bodystreet setzt auf EMS-Training. Das ist eine innovative und besonders effiziente Muskelstimulierung und hilft bei den wichtigsten Trainingszielen: Gewicht verlieren, Rücken stärken, Muskeln aufbauen, Körper straffen, Wohlbefinden steigern, etc.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45130', 'streetAddress': 'Elfriedenstraße 40'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4338203', 'longitude': '7.0117058'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_3000x1688_090f1bf05b72-paul_drinnen_3_1658934059581788_admin.jpg?generation=1658934059737463&amp;alt=media'}",51.4338203,7.0117058,"Das EMS-Studio, das Zeit spart: 20 Minuten Training pro Woche reichen! Bodystreet setzt auf EMS-Training. Das ist eine innovative und besonders effiziente Muskelstimulierung und hilft bei den wichtigsten Trainingszielen: Gewicht verlieren, Rücken stärken, Muskeln aufbauen, Körper straffen, Wohlbefinden steigern, etc."
Bootchamps - Hattingen,['Bootcamp'],False,"['Classic', 'Premium', 'Max']",Classic,Hattingen,Sünsbruch 1,https://urbansportsclub.com//en/venues/bootchamps-hattingen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Bootchamps - Hattingen', 'description': 'Be a ChAMP, join the CAMP! Unser hochintensives Zirkeltraining bringt deinen gesamten Körper in Bewegung und die Kalorienverbrennung läuft auf Hochtouren! Egal ob Einsteiger oder Experte – gemeinsam mit Gleichgesinnten pusht ihr euch im Team gegenseitig zu Bestleistungen. Ob im Bootcamp, beim BootTrail oder im Personal Training (1:1 oder 2:1) - an der frischen Luft und in natürlicher Umgebung sorgen unsere bestens ausgebildeten Personal-Coaches für den richtigen Mix aus Abwechslung, Spaß &amp; Motivation. Für Firmen bieten wir maßgeschneiderte Lösungen im Rahmen des Betrieblichen Gesundheitsmanagement. Vereine profitieren von professionellem Athletiktraining. Ein Ereignis besonderer Art sind unsere Fitness-Reisen, die BOOTChAMP&#039;s Beach Camps. Informiere dich jetzt auf https://www.bootchamps.de über die Trainingszeiten an deinem Wunschstandort oder nutze unsere neue Live-Chat-Funktion um deine Fragen los zu werden. Dein BOOTCHAMP`s Team freut sich darauf, dich fit machen zu dürfen.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45527', 'streetAddress': 'Sünsbruch 1'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.388092', 'longitude': '7.194225'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1051x591_A7E6463A-241A-4A49-81E5-06DD858AA59D_1551962609178584_admin.jpeg?alt=media'}",51.388092,7.194225,"Be a ChAMP, join the CAMP! Unser hochintensives Zirkeltraining bringt deinen gesamten Körper in Bewegung und die Kalorienverbrennung läuft auf Hochtouren! Egal ob Einsteiger oder Experte – gemeinsam mit Gleichgesinnten pusht ihr euch im Team gegenseitig zu Bestleistungen. Ob im Bootcamp, beim BootTrail oder im Personal Training (1:1 oder 2:1) - an der frischen Luft und in natürlicher Umgebung sorgen unsere bestens ausgebildeten Personal-Coaches für den richtigen Mix aus Abwechslung, Spaß &amp; Motivation. Für Firmen bieten wir maßgeschneiderte Lösungen im Rahmen des Betrieblichen Gesundheitsmanagement. Vereine profitieren von professionellem Athletiktraining. Ein Ereignis besonderer Art sind unsere Fitness-Reisen, die BOOTChAMP&#039;s Beach Camps. Informiere dich jetzt auf https://www.bootchamps.de über die Trainingszeiten an deinem Wunschstandort oder nutze unsere neue Live-Chat-Funktion um deine Fragen los zu werden. Dein BOOTCHAMP`s Team freut sich darauf, dich fit machen zu dürfen."
Boulderbar Neoliet Essen,['Bouldering'],False,"['Premium', 'Max']",Premium,Westviertel,Münchener Str. 106a,https://urbansportsclub.com//en/venues/boulderbar-neoliet-essen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Boulderbar Neoliet Essen', 'description': 'In der Boulderbar wird ohne Seil und Gurt über Weichbodenmatten geklettert. Du brauchst dazu keinen Kurs, keine Vorkenntnisse und auch keinen Kletterpartner. Komm einfach vorbei, das Boulderbar Team erklärt dir wie es geht und du kannst sofort loslegen. Du brauchst nur sportliche Kleidung und Turnschuhe. Du bist Boulder- Neuling und möchtest eine kleine Einführung? Jeden Samstag zwischen 14 und 18 Uhr bietet die Boulderbar eine ca. 20 minütigen Einführung von einem ausgebildeten Bouldertrainer an. Der Trainer erklärt dir alles rund ums Bouldern und steht dir während der Stunde mit Tipps und Tricks zur Seite. Wir wünschen viel Spaß!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Essen, Germany', 'addressCountry': 'Germany', 'postalCode': '45145', 'streetAddress': 'Münchener Str. 106a'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.448148', 'longitude': '6.9867834'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_4032x2268_33f5c8b01862-Essen_Boulderbar_1663917755612222_admin.jpeg?generation=1663917755685302&amp;alt=media'}",51.448148,6.9867834,"In der Boulderbar wird ohne Seil und Gurt über Weichbodenmatten geklettert. Du brauchst dazu keinen Kurs, keine Vorkenntnisse und auch keinen Kletterpartner. Komm einfach vorbei, das Boulderbar Team erklärt dir wie es geht und du kannst sofort loslegen. Du brauchst nur sportliche Kleidung und Turnschuhe. Du bist Boulder- Neuling und möchtest eine kleine Einführung? Jeden Samstag zwischen 14 und 18 Uhr bietet die Boulderbar eine ca. 20 minütigen Einführung von einem ausgebildeten Bouldertrainer an. Der Trainer erklärt dir alles rund ums Bouldern und steht dir während der Stunde mit Tipps und Tricks zur Seite. Wir wünschen viel Spaß!"
