name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Activ Sports Premium Fitness Halle,"['Fitness', 'Functional Training', 'Pilates', 'Yoga']",False,"['M', 'L', 'XL']",M,Altstadt,Große Ulrichstraße 59,https://urbansportsclub.com//en/venues/activ-sports-premium-fitness-halle,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Activ Sports Premium Fitness Halle', 'description': 'Das ActivSport Fitnessstudio im Herzen von Halle (Saale) ist zentral gelegen und bietet auf einer Fläche von 2000 Quadratmetern ein fantastisches Ambiente für alle Sportbegeisterten. In den vollklimatisierten Räumen erwartet dich ein moderner Gerätepark, eine großzügige Freihantelfläche und eine funktionaler Trainingsbereich . Für ein effektives und abwechslungsreiches Training bietet man dir ein umfangreiches Programm mit Kursen wie Jump (Trampolin) Pilates, Yoga, Spinning, Zumba und vieles mehr an. Zum Wohlfühlen und Entspannen trägt die großzügig angelegte Sauna-Landschaft bei. Hier kannst du zwischen Bio- und Finnischer Sauna wählen. Natürlich steht auch für alle sonnenhungrigen ein Solarium zur Verfügung. Die reizvolle und ruhige Dachterrasse mit großer Freifläche bietet dir vor allem in den Sommermonaten Entspannung nach den Saunagängen sowie den sportlichen Aktivitäten. Komm vorbei und lass dich von freundlichen und kompetenten Mitarbeitern helfen deine sportliche Ziele zu verwirklichen. Das Team vor Ort freut sich auf deinen Besuch!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06108', 'streetAddress': 'Große Ulrichstraße 59'}, 'telephone': '+49 345 2002441', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4843546', 'longitude': '11.9696247'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_5D1A9158.jpg?alt=media'}",51.4843546,11.9696247,"Das ActivSport Fitnessstudio im Herzen von Halle (Saale) ist zentral gelegen und bietet auf einer Fläche von 2000 Quadratmetern ein fantastisches Ambiente für alle Sportbegeisterten. In den vollklimatisierten Räumen erwartet dich ein moderner Gerätepark, eine großzügige Freihantelfläche und eine funktionaler Trainingsbereich . Für ein effektives und abwechslungsreiches Training bietet man dir ein umfangreiches Programm mit Kursen wie Jump (Trampolin) Pilates, Yoga, Spinning, Zumba und vieles mehr an. Zum Wohlfühlen und Entspannen trägt die großzügig angelegte Sauna-Landschaft bei. Hier kannst du zwischen Bio- und Finnischer Sauna wählen. Natürlich steht auch für alle sonnenhungrigen ein Solarium zur Verfügung. Die reizvolle und ruhige Dachterrasse mit großer Freifläche bietet dir vor allem in den Sommermonaten Entspannung nach den Saunagängen sowie den sportlichen Aktivitäten. Komm vorbei und lass dich von freundlichen und kompetenten Mitarbeitern helfen deine sportliche Ziele zu verwirklichen. Das Team vor Ort freut sich auf deinen Besuch!"
Boulderkombinat,['Bouldering'],False,"['M', 'L', 'XL']",M,Büschdorf,Delitzscher Straße 63A,https://urbansportsclub.com//en/venues/boulderkombinat,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Boulderkombinat', 'description': 'Unsere Tür steht für alle Sport- und Kletterbegeisterten offen. Komm vorbei und werde Teil der Community. Bouldern ist eine besondere Spielart des Kletterns. Geklettert wird nur in Absprunghöhe. Daher kann auf Gurt und Seil verzichtet werden. Zur Sicherheit bei Stürzen ist der gesamte Boulderbereich mit einer Spezialmatte, ähnlich wie beim Hochsprung, ausgestattet. Die einzelnen Kletterrouten sind farbig markiert sodass sich jeder in seinem Schwierigkeitsgrad leicht zurechtfindet. Für Anfänger gibt es viele leichte Herausforderungen. Bouldern ist ein Sport für Jung und Alt, hält fit und beweglich und ist auch für Menschen mit Höhenangst geeignet. Es geht einfach um den Spaß an der Bewegung und natürlich auch darum, Menschen zu treffen und gemeinsam die “Boulderprobleme” zu lösen. Der Einstieg ist sehr leicht: Kletterschuhe anziehen und los gehts im Boulderkombinat Halle!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06120', 'streetAddress': 'Delitzscher Straße 63A'}, 'telephone': '+49 345 68598177', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4791099', 'longitude': '12.0052311'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Bouldern-01-1024x683.jpeg?alt=media'}",51.4791099,12.0052311,"Unsere Tür steht für alle Sport- und Kletterbegeisterten offen. Komm vorbei und werde Teil der Community. Bouldern ist eine besondere Spielart des Kletterns. Geklettert wird nur in Absprunghöhe. Daher kann auf Gurt und Seil verzichtet werden. Zur Sicherheit bei Stürzen ist der gesamte Boulderbereich mit einer Spezialmatte, ähnlich wie beim Hochsprung, ausgestattet. Die einzelnen Kletterrouten sind farbig markiert sodass sich jeder in seinem Schwierigkeitsgrad leicht zurechtfindet. Für Anfänger gibt es viele leichte Herausforderungen. Bouldern ist ein Sport für Jung und Alt, hält fit und beweglich und ist auch für Menschen mit Höhenangst geeignet. Es geht einfach um den Spaß an der Bewegung und natürlich auch darum, Menschen zu treffen und gemeinsam die “Boulderprobleme” zu lösen. Der Einstieg ist sehr leicht: Kletterschuhe anziehen und los gehts im Boulderkombinat Halle!"
Studio Universaale,"['Dance', 'Pilates', 'Yoga']",False,"['M', 'L', 'XL']",M,Altstadt,Pfälzer Ufer 6,https://urbansportsclub.com//en/venues/studio-universaale,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Studio Universaale', 'description': 'Die Kraft kommt aus der Mitte! ! In dem schönen Studio, welches sich direkt an der Saale befindet, hast du die Möglichkeit Pilateskurse in verschiedenen Levels durchzuführen. Hast du deine Mitte gekräftigt, kannst du dir danach mit einem Kaffee , Tee, Sekt……. im Sonnendeck oder im Hafenmeister und Docks belohnen. Wir Team freut sich auf dich. !! PILATES ist eine sanfte, aber überaus wirkungsvolle Trainingsmethode für den Körper und auch den Geist - eine systematisches Körpertraining, erfunden und entwickelt von Joseph H. Pilates. Einzelne Muskeln oder Muskelpartien werden ganz gezielt aktiviert, entspannt oder gedehnt. Nicht die Quantität, sondern die Qualität der PILATES-Übungen zählt und die Atmung wird mit den Bewegungen koordiniert. ! Wer PILATES trainiert, ändert bald seine Bewegungs- und Haltungsgewohnheiten und nimmt so das Training mit in den Alltag. Auch können viele der PILATES-Übungen wirkungsvoll während der üblichen Tagesaktivitäten oder anderer Sportarten genützt werden. Menschen, die PILATES trainieren, wirken größer, aufrechter, gelassener und schlanker - einfach natürlicher. ! Besonderes Augenmerk gilt der Körpermitte. Das Training der Tiefenmuskulatur im Becken und in der Taille verbessert die Beweglichkeit. Becken und Schulterbereich lassen sich dadurch noch freier gegeneinander verdrehen. Durch die Aktivierung dieses Kraftzentrums (Powerhouse) werden Taille und Hüfte - sozusagen als Nebenwirkung - schlanker. Pilates bringt Muskeln und Gelenke wieder in Schwung, ohne sie zu belasten. Worauf wartest du also noch? Viel Spaß in den Kursen des Studio Unviersaale!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06108', 'streetAddress': 'Pfälzer Ufer 6'}, 'telephone': '+49 176 21016629', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.485115', 'longitude': '11.960896'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Studio_02-1.jpg?alt=media'}",51.485115,11.960896,"Die Kraft kommt aus der Mitte! ! In dem schönen Studio, welches sich direkt an der Saale befindet, hast du die Möglichkeit Pilateskurse in verschiedenen Levels durchzuführen. Hast du deine Mitte gekräftigt, kannst du dir danach mit einem Kaffee , Tee, Sekt……. im Sonnendeck oder im Hafenmeister und Docks belohnen. Wir Team freut sich auf dich. !! PILATES ist eine sanfte, aber überaus wirkungsvolle Trainingsmethode für den Körper und auch den Geist - eine systematisches Körpertraining, erfunden und entwickelt von Joseph H. Pilates. Einzelne Muskeln oder Muskelpartien werden ganz gezielt aktiviert, entspannt oder gedehnt. Nicht die Quantität, sondern die Qualität der PILATES-Übungen zählt und die Atmung wird mit den Bewegungen koordiniert. ! Wer PILATES trainiert, ändert bald seine Bewegungs- und Haltungsgewohnheiten und nimmt so das Training mit in den Alltag. Auch können viele der PILATES-Übungen wirkungsvoll während der üblichen Tagesaktivitäten oder anderer Sportarten genützt werden. Menschen, die PILATES trainieren, wirken größer, aufrechter, gelassener und schlanker - einfach natürlicher. ! Besonderes Augenmerk gilt der Körpermitte. Das Training der Tiefenmuskulatur im Becken und in der Taille verbessert die Beweglichkeit. Becken und Schulterbereich lassen sich dadurch noch freier gegeneinander verdrehen. Durch die Aktivierung dieses Kraftzentrums (Powerhouse) werden Taille und Hüfte - sozusagen als Nebenwirkung - schlanker. Pilates bringt Muskeln und Gelenke wieder in Schwung, ohne sie zu belasten. Worauf wartest du also noch? Viel Spaß in den Kursen des Studio Unviersaale!"
Clever Fit Halle - Mitte,"['Boxing Sports', 'Dance', 'Fitness', 'Indoor Cycling', 'Yoga']",False,"['M', 'L', 'XL']",M,Altstadt,Burgstraße 33,https://urbansportsclub.com//en/venues/clever-fit-halle-burgstrasse,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Clever Fit Halle - Mitte', 'description': 'Wenn Du aktiv leben willst, bietet dir dein clever fit die besten Voraussetzungen. Mach es dir einfach und trainiere deinen ganzen Körper. Flexible Öffnungszeiten, modernste Trainingsgeräte und ausgezeichnete Trainer garantieren deinen persönlichen Erfolg. Mit unseren modernen Geräten bringst du deine Ausdauer aufs nächste Level. Wir bieten dir Muskelaufbau wie bei Profis, indem du Power Racks, Freihanteln mit einer großen Auswahl an Kurz- und Langhanteln, sowie High Performance Equipment zur Verfügung gestellt bekommst. TRX-Training stärkt deine Tiefenmuskulatur, bietet dir Koordinations- und Stabilisationstraining. In unseren von Trainern angeleiteten vielfältigen Kursen lernst du neue Stärken kennen. In Funktionalbereich findest du einen großen Tower, Kettlebells, eine Sprintbahn und vieles mehr. Wir freuen und auf deinen Besuch.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06114', 'streetAddress': 'Burgstraße 33'}, 'telephone': '+49 345 68459190', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4954512', 'longitude': '11.9573096'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_zf3kcth87ohuowg6c1to_17031436888706.png?generation=1703143688048635&amp;alt=media'}",51.4954512,11.9573096,"Wenn Du aktiv leben willst, bietet dir dein clever fit die besten Voraussetzungen. Mach es dir einfach und trainiere deinen ganzen Körper. Flexible Öffnungszeiten, modernste Trainingsgeräte und ausgezeichnete Trainer garantieren deinen persönlichen Erfolg. Mit unseren modernen Geräten bringst du deine Ausdauer aufs nächste Level. Wir bieten dir Muskelaufbau wie bei Profis, indem du Power Racks, Freihanteln mit einer großen Auswahl an Kurz- und Langhanteln, sowie High Performance Equipment zur Verfügung gestellt bekommst. TRX-Training stärkt deine Tiefenmuskulatur, bietet dir Koordinations- und Stabilisationstraining. In unseren von Trainern angeleiteten vielfältigen Kursen lernst du neue Stärken kennen. In Funktionalbereich findest du einen großen Tower, Kettlebells, eine Sprintbahn und vieles mehr. Wir freuen und auf deinen Besuch."
Das bewegte Haus,['Yoga'],False,"['M', 'L', 'XL']",M,Altstadt,Bärgasse 2,https://urbansportsclub.com//en/venues/das-bewegte-haus,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Das bewegte Haus', 'description': 'In der „Das Bewegte Haus - Yoga Lounge“ übst du in wunderschöner Atmosphäre inspirierenden und achtsamen Yoga. Grundlegende Körper- und Atemübungen (Asanas und Pranayama), Tiefenentspannung und Meditation werden in den Yogastunden ganzheitlich vermittelt. Du kannst, je nach deinen Yoga Kenntnissen, in unterschiedlichen Yogaklassen üben. Von Relax/Restorative Yoga für tiefe Erholung am Abend bis kraftvoll dynamischen Vinyasa Flow. Extrabreite Yogamatten und eine Vielzahl an Hilfsmitteln (Meditationskissen, Yogabolster, Decken, Blöcke etc.) liegen für jeden Teilnehmer bereit. Es gibt eine Umkleide mit Spintfächern. Toiletten mit Waschbecken, Duschen sind nicht vorhanden. Om, Shanti, Frieden..viel Spaß im bewegten Haus!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06108', 'streetAddress': 'Bärgasse 2'}, 'telephone': '+49 345 23909283', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4829131', 'longitude': '11.9678161'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_original_1024x576_image3_1539158133510666.png?alt=media'}",51.4829131,11.9678161,"In der „Das Bewegte Haus - Yoga Lounge“ übst du in wunderschöner Atmosphäre inspirierenden und achtsamen Yoga. Grundlegende Körper- und Atemübungen (Asanas und Pranayama), Tiefenentspannung und Meditation werden in den Yogastunden ganzheitlich vermittelt. Du kannst, je nach deinen Yoga Kenntnissen, in unterschiedlichen Yogaklassen üben. Von Relax/Restorative Yoga für tiefe Erholung am Abend bis kraftvoll dynamischen Vinyasa Flow. Extrabreite Yogamatten und eine Vielzahl an Hilfsmitteln (Meditationskissen, Yogabolster, Decken, Blöcke etc.) liegen für jeden Teilnehmer bereit. Es gibt eine Umkleide mit Spintfächern. Toiletten mit Waschbecken, Duschen sind nicht vorhanden. Om, Shanti, Frieden..viel Spaß im bewegten Haus!"
Tigers Revolution Kampfsportschule Halle,"['Boxing Sports', 'Fitness', 'Mixed Martial Arts', 'Modern Self Defense']",False,"['M', 'L', 'XL']",M,Damaschkestraße,Merseburger Straße 237,https://urbansportsclub.com//en/venues/tigers-revolution-kampfsportschule-halle,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Tigers Revolution Kampfsportschule Halle', 'description': 'Fit und Sicher in Halle Tigers Revolution Kampfsport in Halle bietet modernste Kampfsportarten an, die du in kürzester Zeit erlernen kannst und damit mehr Selbstvertrauen in deinem Alltag erhälst!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06130', 'streetAddress': 'Merseburger Straße 237'}, 'telephone': '+49 1590 6803358', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4542553', 'longitude': '11.9868496'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_DSC_8807.jpg?alt=media'}",51.4542553,11.9868496,"Fit und Sicher in Halle Tigers Revolution Kampfsport in Halle bietet modernste Kampfsportarten an, die du in kürzester Zeit erlernen kannst und damit mehr Selbstvertrauen in deinem Alltag erhälst!"
Clever fit Eisleben,['Fitness'],False,"['S', 'M', 'L', 'XL']",S,Lutherstadt Eisleben,Herner Straße 7,https://urbansportsclub.com//en/venues/clever-fit-eisleben,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Clever fit Eisleben', 'description': 'cleverfit motiviert Dich zu Höchstleistungen. Die moderne Ausstattung, das große Trainingsangebot und das freundliche Ambiente in unseren Fitnessstudios machen es Dir einfach, regelmäßig zu trainieren. Starte jetzt und finde Dein cleverfit Fitnessstudio vor Ort!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06295', 'streetAddress': 'Herner Straße 7'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.5126024', 'longitude': '11.574132'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_ajwh3hoqikxrtbnp2tzk_1715687104394932.png?generation=1715687104471058&amp;alt=media'}",51.5126024,11.574132,"cleverfit motiviert Dich zu Höchstleistungen. Die moderne Ausstattung, das große Trainingsangebot und das freundliche Ambiente in unseren Fitnessstudios machen es Dir einfach, regelmäßig zu trainieren. Starte jetzt und finde Dein cleverfit Fitnessstudio vor Ort!"
Haus der Balance,"['Dance', 'Fitness', 'Indoor Cycling']",False,"['M', 'L', 'XL']",M,Merseburg,Weißenfelser Str. 78,https://urbansportsclub.com//en/venues/haus-der-balance,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Haus der Balance', 'description': 'Das Haus der Balance freut sich auf Dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06217', 'streetAddress': 'Weißenfelser Str. 78'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.3370119', 'longitude': '11.9964026'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1686x948_fitnesscompressed_1571993960137355_admin.jpg?alt=media'}",51.3370119,11.9964026,Das Haus der Balance freut sich auf Dich!
Clever Fit Halle - Saalecenter,['Fitness'],False,"['M', 'L', 'XL']",M,Altstadt,Rennbahnring 9,https://urbansportsclub.com//en/venues/clever-fit-halle-saalecenter,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Clever Fit Halle - Saalecenter', 'description': 'Wenn Du aktiv leben willst, bietet dir dein clever fit die besten Voraussetzungen. Mach es dir einfach und trainiere deinen ganzen Körper. Flexible Öffnungszeiten, modernste Trainingsgeräte und ausgezeichnete Trainer garantieren deinen persönlichen Erfolg. Mit unseren modernen Geräten bringst du deine Ausdauer aufs nächste Level. Wir bieten dir Muskelaufbau wie bei Profis, indem du Power Racks, Freihanteln mit einer großen Auswahl an Kurz- und Langhanteln, sowie High Performance Equipment zur Verfügung gestellt bekommst. TRX-Training stärkt deine Tiefenmuskulatur, bietet dir Koordinations- und Stabilisationstraining. In unseren von Trainern angeleiteten vielfältigen Kursen lernst du neue Stärken kennen. In Funktionalbereich findest du einen großen Tower, Kettlebells, eine Sprintbahn und vieles mehr. Wir freuen und auf deinen Besuch.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06124', 'streetAddress': 'Rennbahnring 9'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4805505', 'longitude': '11.9419145'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1200x675_ctxeno3zcj9ct1q7xo7a_1688379616615878.jpg?generation=1688379616683009&amp;alt=media'}",51.4805505,11.9419145,"Wenn Du aktiv leben willst, bietet dir dein clever fit die besten Voraussetzungen. Mach es dir einfach und trainiere deinen ganzen Körper. Flexible Öffnungszeiten, modernste Trainingsgeräte und ausgezeichnete Trainer garantieren deinen persönlichen Erfolg. Mit unseren modernen Geräten bringst du deine Ausdauer aufs nächste Level. Wir bieten dir Muskelaufbau wie bei Profis, indem du Power Racks, Freihanteln mit einer großen Auswahl an Kurz- und Langhanteln, sowie High Performance Equipment zur Verfügung gestellt bekommst. TRX-Training stärkt deine Tiefenmuskulatur, bietet dir Koordinations- und Stabilisationstraining. In unseren von Trainern angeleiteten vielfältigen Kursen lernst du neue Stärken kennen. In Funktionalbereich findest du einen großen Tower, Kettlebells, eine Sprintbahn und vieles mehr. Wir freuen und auf deinen Besuch."
Crossfit® Halle (Saale),"['Crosstraining', 'Yoga']",False,"['L', 'XL']",L,Radewell/Osendorf,Am Mühlholz 31,https://urbansportsclub.com//en/venues/crossfit-halle-saale,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Crossfit® Halle (Saale)', 'description': 'Crossfit® sind konstant variierende, funktionelle Übungen, die mit hoher Intensität ausgeführt werden. Man bedient sich aus den Bereichen des Gewichthebens, Strongman, Leichtathletik, Kraftsport, Rudern und vielen mehr. All das wird bunt gemischt und überrascht dich als Workout Of the Day (WOD) jedes Mal wieder. Crossfit® Halle ist eine sportliche Community, in der du hart trainierst aber auch jede Menge Spaß hast. Grillabende, gemeinsame Events und Challenges - ihr macht alles zusammen! Die Box ist mit den aktuellsten Trainingsgeräten der Crossfit®-Welt ausgestattet. Ob Ruderergometer, SkillMill-Laufbänder, olympische Langhanteln oder Turnerringe - Crossfit® Halle hat es! Sun&#039;s out - guns out! Zusätzlich zu der famosen Box gibt es ein riesiges Außenareal mit einer Cross-Strecke, Rasenfläche und mehr als genug Platz für Schlittenschieben und Tireflips. Solltest du bisher noch nie von Crossfit® Halle gehört haben, dann ist jetzt deine Gelegenheit vorbeizuschauen und crossfit-süchtig zu werden. Tolle Augenblicke bei Crossfit® Halle wünschen wir dir.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Halle, Germany', 'addressCountry': 'Germany', 'postalCode': '06132', 'streetAddress': 'Am Mühlholz 31'}, 'telephone': '+49 345 7809894', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.4240806', 'longitude': '11.9808599'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Document-page-001.jpg?alt=media'}",51.4240806,11.9808599,"Crossfit® sind konstant variierende, funktionelle Übungen, die mit hoher Intensität ausgeführt werden. Man bedient sich aus den Bereichen des Gewichthebens, Strongman, Leichtathletik, Kraftsport, Rudern und vielen mehr. All das wird bunt gemischt und überrascht dich als Workout Of the Day (WOD) jedes Mal wieder. Crossfit® Halle ist eine sportliche Community, in der du hart trainierst aber auch jede Menge Spaß hast. Grillabende, gemeinsame Events und Challenges - ihr macht alles zusammen! Die Box ist mit den aktuellsten Trainingsgeräten der Crossfit®-Welt ausgestattet. Ob Ruderergometer, SkillMill-Laufbänder, olympische Langhanteln oder Turnerringe - Crossfit® Halle hat es! Sun&#039;s out - guns out! Zusätzlich zu der famosen Box gibt es ein riesiges Außenareal mit einer Cross-Strecke, Rasenfläche und mehr als genug Platz für Schlittenschieben und Tireflips. Solltest du bisher noch nie von Crossfit® Halle gehört haben, dann ist jetzt deine Gelegenheit vorbeizuschauen und crossfit-süchtig zu werden. Tolle Augenblicke bei Crossfit® Halle wünschen wir dir."
