name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
urban apes Hamburg St. Pauli,['Bouldering'],False,"['Classic', 'Premium', 'Max']",Classic,St. Pauli,Feldstraße 66,https://urbansportsclub.com//en/venues/urban-apes-hamburg-st-pauli,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'urban apes Hamburg St. Pauli', 'description': 'Unser Ziel ist es, unsere Liebe zum Bouldern und Klettern weiterzugeben und es allen zu ermöglichen, diesen unglaublichen Sport einmal auszuprobieren. Dabei legen wir großen Wert darauf, dass sich unsere Gäste bei uns wohlfühlen. Wir tun alles dafür, damit ihr einen unvergesslichen Aufenthalt bei uns verbringen könnt und freuen uns immer, wenn wir unseren Gästen ein Lächeln ins Gesicht zaubern können. Damit euch stets neue Herausforderungen erwarten und es nie langweilig wird, werden unsere Wände wöchentlich von Norddeutschlands besten Routenbauern und Routenbauerinnen beschraubt. Abseits des Sports laden unsere Locations mit einer einzigartigen urbanen Atmosphäre zum Verweilen ein! Für Jugendliche und Kinder gibt es bei uns eigene Bereiche mit viel Platz zum Toben und Kraxeln und in unseren Bistrobereichen servieren wir neben leckerem, frisch geröstetem Kaffee auch kleine Snacks und warme Speisen.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '20359', 'streetAddress': 'Feldstraße 66'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5563181', 'longitude': '9.9700719'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_urbanapes_hhpauli_hoele_3000x2000_1641311311916943_admin.jpeg?generation=1641311312010916&amp;alt=media'}",53.5563181,9.9700719,"Unser Ziel ist es, unsere Liebe zum Bouldern und Klettern weiterzugeben und es allen zu ermöglichen, diesen unglaublichen Sport einmal auszuprobieren. Dabei legen wir großen Wert darauf, dass sich unsere Gäste bei uns wohlfühlen. Wir tun alles dafür, damit ihr einen unvergesslichen Aufenthalt bei uns verbringen könnt und freuen uns immer, wenn wir unseren Gästen ein Lächeln ins Gesicht zaubern können. Damit euch stets neue Herausforderungen erwarten und es nie langweilig wird, werden unsere Wände wöchentlich von Norddeutschlands besten Routenbauern und Routenbauerinnen beschraubt. Abseits des Sports laden unsere Locations mit einer einzigartigen urbanen Atmosphäre zum Verweilen ein! Für Jugendliche und Kinder gibt es bei uns eigene Bereiche mit viel Platz zum Toben und Kraxeln und in unseren Bistrobereichen servieren wir neben leckerem, frisch geröstetem Kaffee auch kleine Snacks und warme Speisen."
SUP Legion,['Stand Up Paddling'],False,"['Premium', 'Max']",Premium,Winterhude,Körnerstraße 1,https://urbansportsclub.com//en/venues/sup-legion,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'SUP Legion', 'description': 'Direkt an der Alster bietenxa0dirxa0die SUP-Legionäre die faszinierende Wassersportart &quot;Stand-up-Paddling&quot;. Dasxa0Stehpaddeln geht ursprünglich aufxa0polynesiche Fischer zurück und hat sichxa0heute zu einemxa0der beliebtestenxa0Freizeitsportarten auf dem Wasser entwickelt.xa0Beim Stand-up-Paddling stehst du aufrecht auf einer Artxa0Surfbrett,xa0paddelst mit einem Stechpaddel und kannst die Hansestadt vom Wasser aus entdecken. Hier kannst du dir als USC-Mitglied ein Boardxa0ausleihenxa0oder Kurse -xa0exklusiv für USC-Mitglieder für 18 € Zuzahlung - buchen. Bei den SUP-Legionären ist für jeden etwas dabei undxa0profesionelle Trainer stehen dir mit Rat und Tatxa0zur Seite. Ob Anfänger oder Fortgeschrittener, hier bist du genau richtig!xa0 Der gemütliche SUP-Spot an der Alsterxa0lädt zum Verweilen und Entspannen ein! Bei einem erfrischenden Getränk kannst du in angenehmer und familiärerxa0Atmosphärexa0mit Blick auf die Alster Hamburg in vollen Zügen genießen und einen Hauch von Südsee verspüren...', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '22301', 'streetAddress': 'Körnerstraße 1'}, 'telephone': '+49 40 76469686', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5793483', 'longitude': '10.0128184'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x479_44986_dsc00481.png?alt=media'}",53.5793483,10.0128184,"Direkt an der Alster bietenxa0dirxa0die SUP-Legionäre die faszinierende Wassersportart &quot;Stand-up-Paddling&quot;. Dasxa0Stehpaddeln geht ursprünglich aufxa0polynesiche Fischer zurück und hat sichxa0heute zu einemxa0der beliebtestenxa0Freizeitsportarten auf dem Wasser entwickelt.xa0Beim Stand-up-Paddling stehst du aufrecht auf einer Artxa0Surfbrett,xa0paddelst mit einem Stechpaddel und kannst die Hansestadt vom Wasser aus entdecken. Hier kannst du dir als USC-Mitglied ein Boardxa0ausleihenxa0oder Kurse -xa0exklusiv für USC-Mitglieder für 18 € Zuzahlung - buchen. Bei den SUP-Legionären ist für jeden etwas dabei undxa0profesionelle Trainer stehen dir mit Rat und Tatxa0zur Seite. Ob Anfänger oder Fortgeschrittener, hier bist du genau richtig!xa0 Der gemütliche SUP-Spot an der Alsterxa0lädt zum Verweilen und Entspannen ein! Bei einem erfrischenden Getränk kannst du in angenehmer und familiärerxa0Atmosphärexa0mit Blick auf die Alster Hamburg in vollen Zügen genießen und einen Hauch von Südsee verspüren..."
Power Yoga Institute - Winterhude,"['Meditation', 'Pilates Reformer', 'Yoga']",False,"['Classic', 'Premium', 'Max']",Classic,Winterhude,Mühlenkamp 41,https://urbansportsclub.com//en/venues/power-yoga-muhlenkamp,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Power Yoga Institute - Winterhude', 'description': 'Aloha, wir sind Power Yoga Institute! Schweben und schwitzen: seit über 15 Jahren gibt es unser Yogastudio, in dem für dich ein Gefühl von Gemeinschaft und Ruhe entstehen soll. Finde deinen inneren Ausgleich und lass den Alltag vor der Tür. Von Power Yoga und Beats bis Yin Yoga oder Meditationen findest du auf jeden Fall bei uns denen passenden Kurs. Wie es sich anfühlt, wenn Körper und Geist innig verschmelzen und du deine positive Energie lernst du bei uns. Einen bunten, kreativen Mix aus dynamischen Flows, happy Vibes, roten Wangen und Balsam für die Seele - all das bieten wir in unseren Yogaklassen für dich an! Lass deine positive, kraftvolle Energie fließen, sodass deine innere Balance einziehen kann! Wir freuen uns auf Dich! www.poweryogainstitute.de', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '22303', 'streetAddress': 'Mühlenkamp 41'}, 'telephone': '+49 40 38632264', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5820727', 'longitude': '10.0107753'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Power_Yoga_Winterhude_Urban_Sports_Club_ca19fccb017-HDR_1565077227459290_admin.jpg?alt=media'}",53.5820727,10.0107753,"Aloha, wir sind Power Yoga Institute! Schweben und schwitzen: seit über 15 Jahren gibt es unser Yogastudio, in dem für dich ein Gefühl von Gemeinschaft und Ruhe entstehen soll. Finde deinen inneren Ausgleich und lass den Alltag vor der Tür. Von Power Yoga und Beats bis Yin Yoga oder Meditationen findest du auf jeden Fall bei uns denen passenden Kurs. Wie es sich anfühlt, wenn Körper und Geist innig verschmelzen und du deine positive Energie lernst du bei uns. Einen bunten, kreativen Mix aus dynamischen Flows, happy Vibes, roten Wangen und Balsam für die Seele - all das bieten wir in unseren Yogaklassen für dich an! Lass deine positive, kraftvolle Energie fließen, sodass deine innere Balance einziehen kann! Wir freuen uns auf Dich! www.poweryogainstitute.de"
EVO Blankenese,['Fitness'],False,"['Classic', 'Premium', 'Max']",Classic,Blankenese,Blankeneser Landstraße 2,https://urbansportsclub.com//en/venues/evo-blankenese,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'EVO Blankenese', 'description': 'Das EVO-Konzept ist besonders. Trainiere bei der neuen Generation Fitness! Folgendes solltest du vor deinem ersten Besuch bei EVO Fitness wissen: DO IT YOURSELF-Konzept: Es ist nicht immer Personal in den EVO-Studios anwesend. Bei uns gibt es keine Rezeption. Am Wochenende ist in der Regel kein Personal vor Ort. Dein Check-In zum Club erfolgt einfach und schnell durch die Eingabe deines Codes am Drehkreuz. Eigenständiges Training: Bei EVO trainierst du ungestört und individuell. Wenn du eine Club-Tour wünscht erfolgt dies mit Terminvereinbarung. Wende dich hierfür bitte an info@evofitness.de. Zusatzleistungen, wie Trainerstunden, Trainingsplanerstellung oder eGym-Einweisungen, müssen vorab gebucht werden: https://go.evofitness.de/starterpakete. Bitte buche die entsprechende Leistung und wende dich unter Angabe deines Clubs an info@evofitness.de Boutique Design: EVO bietet Möglichkeiten zum funktionellen Training und erlaubt das Barfuß-Training. Bitte stelle deshalb deine Straßenschuhe im Eingangsbereich ab und trainiere nur auf sauberen Schuhen, Socken oder barfuß! Respektiere das Konzept und andere Trainierende. Und so funktioniert dein Check-In: - Scanne den entsprechenden QR-Code im Eingangsbereich. - Dein 7-stelliger Zugangscode wird dir in der Urban Sports Club-App direkt angezeigt - Gib diesem am Drehkreuz an und bestätige immer mit der # Taste. Probleme mit dem Check-In? Stelle sicher, dass du WLAN-Verbindung hast! Dir wird eine Fehlermeldung angezeigt? Wende dich bitte an den Kundensupport von Urban Sports Club- oder sprich einen EVO-Mitarbeiter vor Ort an, wenn Personal anwesend ist. Wichtig: Bitte buche in einem solchen Falle kein Probetraining, um an einen Code zu gelangen. Diese werden nicht verschickt. Bitte respektiere das Konzept, das Gym und andere Trainierende! Der Support von EVO Fitness steht dir andernfalls Montag - Freitag von 9-18 Uhr unter info@evofitness.de für weitere Fragen zum Konzept oder den Studios zur Verfügung.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '22587', 'streetAddress': 'Blankeneser Landstraße 2'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5634302', 'longitude': '9.8103548'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_5f5cf61f-effa-4846-b55f-66300adf89ed_1645798970490557_admin.jpeg?generation=1645798970609142&amp;alt=media'}",53.5634302,9.8103548,"Das EVO-Konzept ist besonders. Trainiere bei der neuen Generation Fitness! Folgendes solltest du vor deinem ersten Besuch bei EVO Fitness wissen: DO IT YOURSELF-Konzept: Es ist nicht immer Personal in den EVO-Studios anwesend. Bei uns gibt es keine Rezeption. Am Wochenende ist in der Regel kein Personal vor Ort. Dein Check-In zum Club erfolgt einfach und schnell durch die Eingabe deines Codes am Drehkreuz. Eigenständiges Training: Bei EVO trainierst du ungestört und individuell. Wenn du eine Club-Tour wünscht erfolgt dies mit Terminvereinbarung. Wende dich hierfür bitte an info@evofitness.de. Zusatzleistungen, wie Trainerstunden, Trainingsplanerstellung oder eGym-Einweisungen, müssen vorab gebucht werden: https://go.evofitness.de/starterpakete. Bitte buche die entsprechende Leistung und wende dich unter Angabe deines Clubs an info@evofitness.de Boutique Design: EVO bietet Möglichkeiten zum funktionellen Training und erlaubt das Barfuß-Training. Bitte stelle deshalb deine Straßenschuhe im Eingangsbereich ab und trainiere nur auf sauberen Schuhen, Socken oder barfuß! Respektiere das Konzept und andere Trainierende. Und so funktioniert dein Check-In: - Scanne den entsprechenden QR-Code im Eingangsbereich. - Dein 7-stelliger Zugangscode wird dir in der Urban Sports Club-App direkt angezeigt - Gib diesem am Drehkreuz an und bestätige immer mit der # Taste. Probleme mit dem Check-In? Stelle sicher, dass du WLAN-Verbindung hast! Dir wird eine Fehlermeldung angezeigt? Wende dich bitte an den Kundensupport von Urban Sports Club- oder sprich einen EVO-Mitarbeiter vor Ort an, wenn Personal anwesend ist. Wichtig: Bitte buche in einem solchen Falle kein Probetraining, um an einen Code zu gelangen. Diese werden nicht verschickt. Bitte respektiere das Konzept, das Gym und andere Trainierende! Der Support von EVO Fitness steht dir andernfalls Montag - Freitag von 9-18 Uhr unter info@evofitness.de für weitere Fragen zum Konzept oder den Studios zur Verfügung."
Rocycle Hamburg Hoheluft,['Indoor Cycling'],False,"['Classic', 'Premium', 'Max']",Classic,Hoheluft,Hoheluftchaussee 59-61,https://urbansportsclub.com//en/venues/rocycle-hoheluftchaussee,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Rocycle Hamburg Hoheluft', 'description': 'Rocycle is an effective, sweaty and fun workout that takes your mind off everything. We make our community fit and happy. Every day. Every ride. Our full-body 45- &amp; 60-minute workouts on a bike are uplifting experiences. Set to candlelight and fueled by epic beats, our classes are made to give you that natural high. Ride the energy of the pack as you pedal out of the saddle for most of the class, training your core and raising your heart rate. You will train your upper body with hand weights and handlebar push-ups, then finish with head-to-toe stretching. Our workouts take your mind off everything, as you feel the endorphins rushing through your body. In an hour, you will walk out completely revitalized. Music is our mantra: Each class rocks a unique playlist handpicked by your instructor, from deep house and electronic to pop, hip-hop, and French house. Feel the chills from each song, let the beats lift you up and get carried away by the energy of the tracks. It can get a little emotional in here – go with it! We like to call it the happiness effect. Get ready to pamper yourself in the changing rooms: After the class, drop your shoes and towel in the designated bins and drift towards the showers. We&#039;ve made sure that you can really pamper yourself in our changing rooms. Luxurious fresh towels and Zenology’s line of organic care products await you – including body wash, shampoo, conditioner and body lotion. The women’s changing room is also equipped with hair dryers and straighteners, so if you’re getting ready to take on the world that day, we’ve got you covered.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '20253', 'streetAddress': 'Hoheluftchaussee 59-61'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.58085', 'longitude': '9.97275'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_3000x1688_rocycle%20staged%20ride%20zuidas-78_1681377265126423_admin.jpg?generation=1681377265220353&amp;alt=media'}",53.58085,9.97275,"Rocycle is an effective, sweaty and fun workout that takes your mind off everything. We make our community fit and happy. Every day. Every ride. Our full-body 45- &amp; 60-minute workouts on a bike are uplifting experiences. Set to candlelight and fueled by epic beats, our classes are made to give you that natural high. Ride the energy of the pack as you pedal out of the saddle for most of the class, training your core and raising your heart rate. You will train your upper body with hand weights and handlebar push-ups, then finish with head-to-toe stretching. Our workouts take your mind off everything, as you feel the endorphins rushing through your body. In an hour, you will walk out completely revitalized. Music is our mantra: Each class rocks a unique playlist handpicked by your instructor, from deep house and electronic to pop, hip-hop, and French house. Feel the chills from each song, let the beats lift you up and get carried away by the energy of the tracks. It can get a little emotional in here – go with it! We like to call it the happiness effect. Get ready to pamper yourself in the changing rooms: After the class, drop your shoes and towel in the designated bins and drift towards the showers. We&#039;ve made sure that you can really pamper yourself in our changing rooms. Luxurious fresh towels and Zenology’s line of organic care products await you – including body wash, shampoo, conditioner and body lotion. The women’s changing room is also equipped with hair dryers and straighteners, so if you’re getting ready to take on the world that day, we’ve got you covered."
Bäderland Kaifubad,['Swimming'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Eimsbüttel,Hohe Weide 15,https://urbansportsclub.com//en/venues/baderland-kaifu-bad,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Bäderland Kaifubad', 'description': 'Tauche ein in die vielfältigen Schwimm- und Saunalandschaften von Europas zweitgrößtem Schwimmbadbetreiber. Bäderland bietet Dir 27 außergewöhnliche Locations, in denen Du sportlich schwimmen, mit Deiner Familie und Freunden baden oder entspannen kannst. Wellnesssuchende finden in einer der 10 facettenreichen Saunawelten ihren perfekten Ort der Entspannung. Wer ein ganz besonderes Erholungserlebnis sucht, für den ist die Kaifu-Sole ein Muss - Norddeutschlands historische Salz-Therme am Kaiser-Friedrich-Ufer. Bis bald und viel Spaß bei uns! Dein Bäderland Hamburg. Bitte beachte, dass das Bäderland aufgrund der aktuellen Situation das Schwimm- und Saunaangebot stark einschränken musste. Nähere Informationen findest Du auf der Website des Partners. *Es gilt die Sauna- und Badeordnung des jeweiligen Bades.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '20259', 'streetAddress': 'Hohe Weide 15'}, 'telephone': '+49 40 188890', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5705263', 'longitude': '9.9647435'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2560x1440_vjrt6lr8eh3znsrik4sq_1686215176567577.png?generation=1686215176823918&amp;alt=media'}",53.5705263,9.9647435,"Tauche ein in die vielfältigen Schwimm- und Saunalandschaften von Europas zweitgrößtem Schwimmbadbetreiber. Bäderland bietet Dir 27 außergewöhnliche Locations, in denen Du sportlich schwimmen, mit Deiner Familie und Freunden baden oder entspannen kannst. Wellnesssuchende finden in einer der 10 facettenreichen Saunawelten ihren perfekten Ort der Entspannung. Wer ein ganz besonderes Erholungserlebnis sucht, für den ist die Kaifu-Sole ein Muss - Norddeutschlands historische Salz-Therme am Kaiser-Friedrich-Ufer. Bis bald und viel Spaß bei uns! Dein Bäderland Hamburg. Bitte beachte, dass das Bäderland aufgrund der aktuellen Situation das Schwimm- und Saunaangebot stark einschränken musste. Nähere Informationen findest Du auf der Website des Partners. *Es gilt die Sauna- und Badeordnung des jeweiligen Bades."
Holmes Place Bahrenfeld,"['Boxing Sports', 'Fitness', 'Indoor Cycling', 'Mixed Martial Arts', 'Pilates', 'Qi Gong and Tai Chi', 'Running', 'Sauna', 'Swimming', 'Yoga']",False,"['Premium', 'Max']",Premium,Bahrenfeld,Gasstraße 2,https://urbansportsclub.com//en/venues/holmes-place-bahrenfeld,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Holmes Place Bahrenfeld', 'description': 'Holmes Place steht für ein besseres Leben. Ganzheitlich und in mehreren Dimensionen. Hier ist man überzeugt, dass ein Sich-Rundum-Wohlfühlen nur möglich ist, wenn Körper und Geist im Einklang sind. Mit Holmes Place kommst du zu einer gesunden Balance aus Bewegung, Ernährung und Entspannung. Im Kursprogramm jedes Clubs spiegelt sich das vielfältige und vor allem gesundheitsorientierte Angebot wieder. Laufen, Rudern oder Radfahren – in den großzügigen Fitnessbereichen wird dir ein umfangreiches und gesundheitsorientiertes Bewegungsprogramm geboten. Ebenfalls bietet der jeder Holmes Place Club (außer Essen) einen Pool und einen Wellnessbereich. Egal in welchen der Holmes Place Clubs – das Team freut sich auf dich und wir wünschen dir viel Spaß! *Bitte beachte, dass der Kursplan monatlich von Holmes Place geändert wird. Es kann zwischendurch immer wieder zu geänderten Kurszeiten kommen. Stelle bitte mit dem Kursplan auf der Holmes Place Website sicher, dass dein Kurs auch wie angezeigt statt findet.*', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '22761', 'streetAddress': 'Gasstraße 2'}, 'telephone': '+49 40 85344000', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5609418', 'longitude': '9.9168774'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Hamburg%20Bahrenfeld_1667490418807803_admin.png?generation=1667490418867831&amp;alt=media'}",53.5609418,9.9168774,"Holmes Place steht für ein besseres Leben. Ganzheitlich und in mehreren Dimensionen. Hier ist man überzeugt, dass ein Sich-Rundum-Wohlfühlen nur möglich ist, wenn Körper und Geist im Einklang sind. Mit Holmes Place kommst du zu einer gesunden Balance aus Bewegung, Ernährung und Entspannung. Im Kursprogramm jedes Clubs spiegelt sich das vielfältige und vor allem gesundheitsorientierte Angebot wieder. Laufen, Rudern oder Radfahren – in den großzügigen Fitnessbereichen wird dir ein umfangreiches und gesundheitsorientiertes Bewegungsprogramm geboten. Ebenfalls bietet der jeder Holmes Place Club (außer Essen) einen Pool und einen Wellnessbereich. Egal in welchen der Holmes Place Clubs – das Team freut sich auf dich und wir wünschen dir viel Spaß! *Bitte beachte, dass der Kursplan monatlich von Holmes Place geändert wird. Es kann zwischendurch immer wieder zu geänderten Kurszeiten kommen. Stelle bitte mit dem Kursplan auf der Holmes Place Website sicher, dass dein Kurs auch wie angezeigt statt findet.*"
Boulderwelt Hamburg,['Bouldering'],False,"['Classic', 'Premium', 'Max']",Classic,St. Georg,Beim Strohhause 17,https://urbansportsclub.com//en/venues/boulderwelt-hamburg,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Boulderwelt Hamburg', 'description': 'Boulderwelt freut sich auf Dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '20097', 'streetAddress': 'Beim Strohhause 17'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5535551', 'longitude': '10.0212807'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1260x708_zcu8l5hjktcsobmru7tc_1731946764373881.png?generation=1731946764437417&amp;alt=media'}",53.5535551,10.0212807,Boulderwelt freut sich auf Dich!
Drops Barre,"['Barre', 'Fitness', 'Pilates']",False,"['Classic', 'Premium', 'Max']",Classic,Eimsbüttel,Grindelberg 63,https://urbansportsclub.com//en/venues/drops-barre-eimsbttel,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Drops Barre', 'description': 'Drops Barre Eimsbüttel freut sich auf dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '20144', 'streetAddress': 'Grindelberg 63'}, 'telephone': '+44 1741 895235', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5761651', 'longitude': '9.9775462'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_qp5yjql88k6miathcy3i_1736938421885441.jpg?generation=1736938421956371&amp;alt=media'}",53.5761651,9.9775462,Drops Barre Eimsbüttel freut sich auf dich!
Roots Yoga,['Yoga'],False,"['Classic', 'Premium', 'Max']",Classic,Rotherbaum,Mittelweg 146 (Hinterhof),https://urbansportsclub.com//en/venues/roots-yoga,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Roots Yoga', 'description': 'Direkt im Herzen von Pöseldorf am Mittelweg liegt in einem ruhig gelegenen Hinterhof eine denkmalgeschützte Remise - das Roots Yoga Studio. Roots – Wurzeln, Erdung, Fundament, zurück zur Natur. Yoga bedeutet übersetzt Einheit oder Verbundenheit. Die körperliche und geistige Yoga- Praxis hilft uns in Harmonie und Einklang mit uns selbst und weiterführend mit der Natur und allen Lebewesen zu sein. Durch eine regelmäßige Yoga Praxis lernt unser Geist zur Ruhe zu kommen, wodurch wir ein Gefühl des inneren Friedens erlangen, der laut Yoga Philosophie unsere wahre Natur ausmacht. Tief im Inneren sind wir alle eins – alles ist mit allem verbunden. Das höchste Ziel im Yoga ist die Erfahrung dieser Einheit. Wir freuen uns, mit Dir Yoga zu üben. Mitten in Pöseldorf am Mittelweg liegt in einem versteckten Hinterhof eine denkmalgeschützte Remise – das Roots Yoga Studio. Eine verborgene Idylle mitten in Hamburg, das darauf wartet, von Dir entdeckt zu werden. Wir unterrichten achtsames und dynamisches Yoga, hauptsächlich im Jivamukti und Vinyasa Stil und bieten Yoga Workshops aller Art an. Egal ob Anfänger, Umsteiger oder Aussteiger bei uns ist jeder willkommen!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Hamburg, Germany', 'addressCountry': 'Germany', 'postalCode': '20148', 'streetAddress': 'Mittelweg 146 (Hinterhof)'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '53.5695903', 'longitude': '9.9957962'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Roots_Yoga_USC_Logo_Jivamukti_1658844049955912_admin.jpg?generation=1658844050020395&amp;alt=media'}",53.5695903,9.9957962,"Direkt im Herzen von Pöseldorf am Mittelweg liegt in einem ruhig gelegenen Hinterhof eine denkmalgeschützte Remise - das Roots Yoga Studio. Roots – Wurzeln, Erdung, Fundament, zurück zur Natur. Yoga bedeutet übersetzt Einheit oder Verbundenheit. Die körperliche und geistige Yoga- Praxis hilft uns in Harmonie und Einklang mit uns selbst und weiterführend mit der Natur und allen Lebewesen zu sein. Durch eine regelmäßige Yoga Praxis lernt unser Geist zur Ruhe zu kommen, wodurch wir ein Gefühl des inneren Friedens erlangen, der laut Yoga Philosophie unsere wahre Natur ausmacht. Tief im Inneren sind wir alle eins – alles ist mit allem verbunden. Das höchste Ziel im Yoga ist die Erfahrung dieser Einheit. Wir freuen uns, mit Dir Yoga zu üben. Mitten in Pöseldorf am Mittelweg liegt in einem versteckten Hinterhof eine denkmalgeschützte Remise – das Roots Yoga Studio. Eine verborgene Idylle mitten in Hamburg, das darauf wartet, von Dir entdeckt zu werden. Wir unterrichten achtsames und dynamisches Yoga, hauptsächlich im Jivamukti und Vinyasa Stil und bieten Yoga Workshops aller Art an. Egal ob Anfänger, Umsteiger oder Aussteiger bei uns ist jeder willkommen!"
