name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
CrossFit Yuei,['Crosstraining'],False,"['Classic', 'Premium', 'Max']",Classic,Bruz,23 Rue Charles Coude,https://urbansportsclub.com//en/venues/my-fitness-academia,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'CrossFit Yuei', 'description': 'Un mot du partenaire 📣 : Notre salle de sport est spécialisée dans le cross training. Peu importe votre niveau et votre passif sportif, chaque séance est adaptée à tous les niveaux. Différents chaque jour, tous les entraînements sont variés au maximum et effectués à haute intensité afin d’avoir un impact sur le métabolisme. Le but étant de prendre plaisir, s’amuser, échanger. Matériel mis à disposition 🏋🏼u200d♀️: Le matériel est fourni, il suffit de venir avec une tenue de sport d&#039;intérieur adapté. Installation disponible 🚿 : Vestiaires - Douches - WC - Casiers', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35170', 'streetAddress': '23 Rue Charles Coude'}, 'telephone': '+33 6 45 67 73 92', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.0553884', 'longitude': '-1.7417206'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1280x720_IMG-0744_1638444520891906_admin.jpg?generation=1638444520999892&amp;alt=media'}",48.0553884,-1.7417206,"Un mot du partenaire 📣 : Notre salle de sport est spécialisée dans le cross training. Peu importe votre niveau et votre passif sportif, chaque séance est adaptée à tous les niveaux. Différents chaque jour, tous les entraînements sont variés au maximum et effectués à haute intensité afin d’avoir un impact sur le métabolisme. Le but étant de prendre plaisir, s’amuser, échanger. Matériel mis à disposition 🏋🏼u200d♀️: Le matériel est fourni, il suffit de venir avec une tenue de sport d&#039;intérieur adapté. Installation disponible 🚿 : Vestiaires - Douches - WC - Casiers"
CrossFit® Korrigan,"['Crosstraining', 'Functional Training', 'Pilates']",False,"['Classic', 'Premium', 'Max']",Classic,Cesson-Sévigné,8 Rue de l'Oseraie,https://urbansportsclub.com//en/venues/crossfit-korrigan,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'CrossFit® Korrigan', 'description': 'u200bQuel que soit votre objectif : u200b- Reprise sportive - Préparation physique - Perte de poids - Compétition ... Ils sont là sera là pour vous accompagner ! u200b Plusieurs cours vous sont proposés : WOD / HIIT / Weightlifting / Gym / Functionnal bodybuilding pour vous permettre de vous perfectionner dans la pratique du CrossFit®.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35510', 'streetAddress': '8 Rue de l&#039;Oseraie'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.1047945', 'longitude': '-1.6268329'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1944x1094_32512077_197815517525510_711897662604967936_n_163612442346972_admin.jpeg?generation=1636124423255456&amp;alt=media'}",48.1047945,-1.6268329,u200bQuel que soit votre objectif : u200b- Reprise sportive - Préparation physique - Perte de poids - Compétition ... Ils sont là sera là pour vous accompagner ! u200b Plusieurs cours vous sont proposés : WOD / HIIT / Weightlifting / Gym / Functionnal bodybuilding pour vous permettre de vous perfectionner dans la pratique du CrossFit®.
Crossfit® Erer,"['Fitness', 'Hyrox']",False,"['Classic', 'Premium', 'Max']",Classic,Rennes - Sud ouest,8 Rue Jean le Hô,https://urbansportsclub.com//en/venues/crossfit-erer-1,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Crossfit® Erer', 'description': 'Une salle de sport unique ou règne convivialité et résultat. Venez partager des séances de coaching en petits groupes de 10 maximum, le tout encadré par un coach diplômé et passionné. L&#039;équipe saura s&#039;adapter à vous pour vous proposer un contenu totalement personnalisé à vos capacités.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35000', 'streetAddress': '8 Rue Jean le Hô'}, 'telephone': '+33 7 60 42 97 49', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.1049197', 'longitude': '-1.7231966'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Crossfit_1578406424669255_admin.jpeg?alt=media'}",48.1049197,-1.7231966,"Une salle de sport unique ou règne convivialité et résultat. Venez partager des séances de coaching en petits groupes de 10 maximum, le tout encadré par un coach diplômé et passionné. L&#039;équipe saura s&#039;adapter à vous pour vous proposer un contenu totalement personnalisé à vos capacités."
FORM'Apart,"['Fitness', 'Pilates']",False,"['Classic', 'Premium', 'Max']",Classic,Rennes - Centre,3 rue Le Bouteiller,https://urbansportsclub.com//en/venues/form-appart,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'FORM&#039;Apart', 'description': 'Valérie vous propose des cours collectifs personnalisés en petit groupe dans un espace cocooning. Venez tester les cours de Body sculpt, pilates, oxygènes, belle ligne, stretching.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35000', 'streetAddress': '3 rue Le Bouteiller'}, 'telephone': '+33 6 63 23 82 81', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.110595', 'longitude': '-1.6831486'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Capture%20d%E2%80%99%C3%A9cran%202019-11-27%20%C3%A0%2016.50.03_1575645681402723_admin.png?alt=media'}",48.110595,-1.6831486,"Valérie vous propose des cours collectifs personnalisés en petit groupe dans un espace cocooning. Venez tester les cours de Body sculpt, pilates, oxygènes, belle ligne, stretching."
Fitness Area,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Vern-sur-Seiche,Rue du Passavent 6,https://urbansportsclub.com//en/venues/fitness-area,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fitness Area', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35770', 'streetAddress': 'Rue du Passavent 6'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.0617039', 'longitude': '-1.6261779'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/venues%2Foriginal_1772x996_jqy7rjpetwq4lcxvcnok_1765202239956627.png?generation=1765202240061644&amp;alt=media'}",48.0617039,-1.6261779,
Heures Hindoues Studio de Yoga,"['Meditation', 'Yoga']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Rennes - Sud ouest,103 boulevard Maréchal de Lattre de Tassigny,https://urbansportsclub.com//en/venues/vk-zen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Heures Hindoues Studio de Yoga', 'description': 'Situé à 2mn à pied de la station de métro Anatole France, ils sont ouverts toute l&#039;année sauf sur la période de Noel.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35000', 'streetAddress': '103 boulevard Maréchal de Lattre de Tassigny'}, 'telephone': '+33 6 89 89 12 66', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.1191813', 'longitude': '-1.6853739'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2555x1437_20190813_154923_1576248368330204_admin.jpg?alt=media'}",48.1191813,-1.6853739,"Situé à 2mn à pied de la station de métro Anatole France, ils sont ouverts toute l&#039;année sauf sur la période de Noel."
L'Orange Bleue Bruz,"['Boxing Sports', 'Fitness', 'Functional Training', 'Indoor Cycling', 'Relaxation']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Rennes - Sud ouest,ZA la Massue rue Edouard Branly,https://urbansportsclub.com//en/venues/lorange-bleue-bruz,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'L&#039;Orange Bleue Bruz', 'description': 'Un mot du partenaire 📣 : Les équipes des clubs l’Orange bleue Mon Coach Fitness vous accueillent dans une ambiance chaleureuse, conviviale et sportive, avec des équipements de fitness et de musculation haut de gamme. L&#039;offre en détail ✨ : Les clubs l’Orange bleue Mon Coach Fitness proposent des cours collectifs de fitness exclusifs, les YAKO. Il s&#039;agit de cours toniques, variés et novateurs alliant renforcement musculaire et cardio de manière ludique. Ces cours de 30 à 45 minutes sont renouvelés tous les deux mois. Un plateau cardio complet vous attend également pour vous dépenser à votre rythme (tapis de course, rameurs, elliptiques, vélos…). Un espace musculation (machines guidés et poids libres) est mis à votre disposition pour travailler chaque partie de votre corps. Matériel nécessaire à la pratique 🏋🏻u200d♀️ : Serviette sur les appareils non fournie. Pour les clubs avec espace bien-être : maillot de bain, serviette, claquettes (tongues), douche obligatoire Installation disponible 🚿 : Vestiaires avec douches et casiers, apporter son cadenas Notre coup de 🖤 : L&#039;équipe et l&#039;encadrement ! Quelle que soit votre condition physique et vos objectifs, vous êtes encadrés par des coachs sportifs diplômés d’État.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35170', 'streetAddress': 'ZA la Massue rue Edouard Branly'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.0360663', 'longitude': '-1.7248088'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_e0c5ac70c248-IMG_20210625_125336_1631527190536827_admin.jpg?generation=1631527190741551&amp;alt=media'}",48.0360663,-1.7248088,"Un mot du partenaire 📣 : Les équipes des clubs l’Orange bleue Mon Coach Fitness vous accueillent dans une ambiance chaleureuse, conviviale et sportive, avec des équipements de fitness et de musculation haut de gamme. L&#039;offre en détail ✨ : Les clubs l’Orange bleue Mon Coach Fitness proposent des cours collectifs de fitness exclusifs, les YAKO. Il s&#039;agit de cours toniques, variés et novateurs alliant renforcement musculaire et cardio de manière ludique. Ces cours de 30 à 45 minutes sont renouvelés tous les deux mois. Un plateau cardio complet vous attend également pour vous dépenser à votre rythme (tapis de course, rameurs, elliptiques, vélos…). Un espace musculation (machines guidés et poids libres) est mis à votre disposition pour travailler chaque partie de votre corps. Matériel nécessaire à la pratique 🏋🏻u200d♀️ : Serviette sur les appareils non fournie. Pour les clubs avec espace bien-être : maillot de bain, serviette, claquettes (tongues), douche obligatoire Installation disponible 🚿 : Vestiaires avec douches et casiers, apporter son cadenas Notre coup de 🖤 : L&#039;équipe et l&#039;encadrement ! Quelle que soit votre condition physique et vos objectifs, vous êtes encadrés par des coachs sportifs diplômés d’État."
L'Orange Bleue Malestroit,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Malestroit,Résidence Faubourg Sainte Anne 43,https://urbansportsclub.com//en/venues/lorange-bleue-malestroit,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'L&#039;Orange Bleue Malestroit', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '56140', 'streetAddress': 'Résidence Faubourg Sainte Anne 43'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '47.8079117', 'longitude': '-2.3884514'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1080x607_fnfutlyzndyx5plzjbxr_1739268334607526.png?generation=1739268334699318&amp;alt=media'}",47.8079117,-2.3884514,
L'Orange Bleue Rennes Colombier,"['Dance', 'Fitness', 'Indoor Cycling', 'Relaxation']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Rennes - Centre,27 Bld du Colombier,https://urbansportsclub.com//en/venues/lorange-bleue-rennes-colombier,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'L&#039;Orange Bleue Rennes Colombier', 'description': 'Un mot du partenaire 📣 : Les équipes des clubs l’Orange bleue Mon Coach Fitness vous accueillent dans une ambiance chaleureuse, conviviale et sportive, avec des équipements de fitness et de musculation haut de gamme. L&#039;offre en détail ✨ : Les clubs l’Orange bleue Mon Coach Fitness proposent des cours collectifs de fitness exclusifs, les YAKO. Il s&#039;agit de cours toniques, variés et novateurs alliant renforcement musculaire et cardio de manière ludique. Ces cours de 30 à 45 minutes sont renouvelés tous les deux mois. Un plateau cardio complet vous attend également pour vous dépenser à votre rythme (tapis de course, rameurs, elliptiques, vélos…). Un espace musculation (machines guidés et poids libres) est mis à votre disposition pour travailler chaque partie de votre corps. Matériel nécessaire à la pratique 🏋🏻u200d♀️ : Serviette sur les appareils non fournie. Pour les clubs avec espace bien-être : maillot de bain, serviette, claquettes (tongues), douche obligatoire Installation disponible 🚿 : Vestiaires avec douches et casiers, apporter son cadenas Notre coup de 🖤 : L&#039;équipe et l&#039;encadrement ! Quelle que soit votre condition physique et vos objectifs, vous êtes encadrés par des coachs sportifs diplômés d’État.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35000', 'streetAddress': '27 Bld du Colombier'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.1031086', 'longitude': '-1.6782202'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_34af6ae733ab-20210629_111021_1631520488455449_admin.jpg?generation=1631520488547135&amp;alt=media'}",48.1031086,-1.6782202,"Un mot du partenaire 📣 : Les équipes des clubs l’Orange bleue Mon Coach Fitness vous accueillent dans une ambiance chaleureuse, conviviale et sportive, avec des équipements de fitness et de musculation haut de gamme. L&#039;offre en détail ✨ : Les clubs l’Orange bleue Mon Coach Fitness proposent des cours collectifs de fitness exclusifs, les YAKO. Il s&#039;agit de cours toniques, variés et novateurs alliant renforcement musculaire et cardio de manière ludique. Ces cours de 30 à 45 minutes sont renouvelés tous les deux mois. Un plateau cardio complet vous attend également pour vous dépenser à votre rythme (tapis de course, rameurs, elliptiques, vélos…). Un espace musculation (machines guidés et poids libres) est mis à votre disposition pour travailler chaque partie de votre corps. Matériel nécessaire à la pratique 🏋🏻u200d♀️ : Serviette sur les appareils non fournie. Pour les clubs avec espace bien-être : maillot de bain, serviette, claquettes (tongues), douche obligatoire Installation disponible 🚿 : Vestiaires avec douches et casiers, apporter son cadenas Notre coup de 🖤 : L&#039;équipe et l&#039;encadrement ! Quelle que soit votre condition physique et vos objectifs, vous êtes encadrés par des coachs sportifs diplômés d’État."
L'Orange Bleue Rennes Fac de Droit,"['Boxing Sports', 'Crosstraining', 'Dance', 'Fitness', 'Relaxation']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Rennes - Nord est,"24, rue de Brizeux",https://urbansportsclub.com//en/venues/lorange-bleue-fac-de-droit,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'L&#039;Orange Bleue Rennes Fac de Droit', 'description': 'Un mot du partenaire 📣 : Les équipes des clubs l’Orange bleue Mon Coach Fitness vous accueillent dans une ambiance chaleureuse, conviviale et sportive, avec des équipements de fitness et de musculation haut de gamme. L&#039;offre en détail ✨ : Les clubs l’Orange bleue Mon Coach Fitness proposent des cours collectifs de fitness exclusifs, les YAKO. Il s&#039;agit de cours toniques, variés et novateurs alliant renforcement musculaire et cardio de manière ludique. Ces cours de 30 à 45 minutes sont renouvelés tous les deux mois. Un plateau cardio complet vous attend également pour vous dépenser à votre rythme (tapis de course, rameurs, elliptiques, vélos…). Un espace musculation (machines guidés et poids libres) est mis à votre disposition pour travailler chaque partie de votre corps. Matériel nécessaire à la pratique 🏋🏻u200d♀️ : Serviette sur les appareils non fournie. Pour les clubs avec espace bien-être : maillot de bain, serviette, claquettes (tongues), douche obligatoire Installation disponible 🚿 : Vestiaires avec douches et casiers, apporter son cadenas Notre coup de 🖤 : L&#039;équipe et l&#039;encadrement ! Quelle que soit votre condition physique et vos objectifs, vous êtes encadrés par des coachs sportifs diplômés d’État.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Rennes, France', 'addressCountry': 'France', 'postalCode': '35700', 'streetAddress': '24, rue de Brizeux'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '48.1188242', 'longitude': '-1.6726039'}, 'priceRange': '-', 'image': 'https://urbansportsclub.com/images/merchant/venueHome.jpg'}",48.1188242,-1.6726039,"Un mot du partenaire 📣 : Les équipes des clubs l’Orange bleue Mon Coach Fitness vous accueillent dans une ambiance chaleureuse, conviviale et sportive, avec des équipements de fitness et de musculation haut de gamme. L&#039;offre en détail ✨ : Les clubs l’Orange bleue Mon Coach Fitness proposent des cours collectifs de fitness exclusifs, les YAKO. Il s&#039;agit de cours toniques, variés et novateurs alliant renforcement musculaire et cardio de manière ludique. Ces cours de 30 à 45 minutes sont renouvelés tous les deux mois. Un plateau cardio complet vous attend également pour vous dépenser à votre rythme (tapis de course, rameurs, elliptiques, vélos…). Un espace musculation (machines guidés et poids libres) est mis à votre disposition pour travailler chaque partie de votre corps. Matériel nécessaire à la pratique 🏋🏻u200d♀️ : Serviette sur les appareils non fournie. Pour les clubs avec espace bien-être : maillot de bain, serviette, claquettes (tongues), douche obligatoire Installation disponible 🚿 : Vestiaires avec douches et casiers, apporter son cadenas Notre coup de 🖤 : L&#039;équipe et l&#039;encadrement ! Quelle que soit votre condition physique et vos objectifs, vous êtes encadrés par des coachs sportifs diplômés d’État."
