name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Just Fit 14 Classic • Mönchengladbach Rheydt,"['Cycling', 'Fitness', 'Functional Training', 'Indoor Cycling', 'Pilates', 'Relaxation', 'Trampoline', 'Yoga']",False,"['M', 'L', 'XL']",M,Mönchengladbach,Dahlener Str. 570,https://urbansportsclub.com//en/venues/just-fit-14-classic-monchengladbach-rheydt,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Just Fit 14 Classic • Mönchengladbach Rheydt', 'description': 'Informiere dich bitte zu Infektionsschutzmaßnahmen direkt beim Just Fit auf der Homepage: https://www.justfit-clubs.de/willkommen-im-club.html BITTE BEACHTE die gesonderten Kurspläne über die Feiertage. Den aktuellsten Kursplan findest du immer unter https://www.justfit-clubs.de/clubs.html Wir lieben Fitness und leben einen gesunden Lifestyle. Darum sorgen wir dafür, dass dein Training Spaß macht und deine Motivation erhalten bleibt. Unsere Clubs verfügen alle über modernste Geräte, teilweise mit Badminton-Feldern und Swimmingpool. Wir sind eine große Sport- und Fitnessfamilie, in der alle zusammenhalten. Werde Teil davon und profitiere von unserer Leidenschaft, das Beste aus dir herauszuholen. Ausdauertraining - Krafttraining - Indoor Cycling - Zirkeltraining - Gruppenkurse - Präventionskurse', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41239', 'streetAddress': 'Dahlener Str. 570'}, 'telephone': '+49 2166 216280', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.1585893', 'longitude': '6.4106313'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1040x585_IMG_2158_1540801154218862_admin.jpg?alt=media'}",51.1585893,6.4106313,"Informiere dich bitte zu Infektionsschutzmaßnahmen direkt beim Just Fit auf der Homepage: https://www.justfit-clubs.de/willkommen-im-club.html BITTE BEACHTE die gesonderten Kurspläne über die Feiertage. Den aktuellsten Kursplan findest du immer unter https://www.justfit-clubs.de/clubs.html Wir lieben Fitness und leben einen gesunden Lifestyle. Darum sorgen wir dafür, dass dein Training Spaß macht und deine Motivation erhalten bleibt. Unsere Clubs verfügen alle über modernste Geräte, teilweise mit Badminton-Feldern und Swimmingpool. Wir sind eine große Sport- und Fitnessfamilie, in der alle zusammenhalten. Werde Teil davon und profitiere von unserer Leidenschaft, das Beste aus dir herauszuholen. Ausdauertraining - Krafttraining - Indoor Cycling - Zirkeltraining - Gruppenkurse - Präventionskurse"
kraftkultur GYM,"['Crosstraining', 'Fitness']",False,"['S', 'M', 'L', 'XL']",S,Mönchengladbach,Hehner Str. 113d,https://urbansportsclub.com//en/venues/ideal-fitnessstudio,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'kraftkultur GYM', 'description': 'Dein Nr. 1 Studio für Fitness, BodyBuilding, Powerlifting, Weightlifting &amp; Crossfitness. Wir bieten Dir eine Vielzahl an Trainingsmöglichkeiten rund um den Fitnesssport. Neben einem großen Gerätepark mit ausgewählten Geräten, findest Du bei uns Trainingsmöglichkeiten rund um den Kraftsport, Powerlifting, Olympic Weightlifting &amp; Functional Training. Community Gym: Training unter Freunden! Welcome home! Vom Trainingsanfänger bis hin zum Fortgeschrittenen: Bei uns fühlst Du dich Willkommen! Wir leben den Fitness Lifestyle und bieten dir eine persönliche Atmosphäre mit Wohlfühlfaktor.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41069', 'streetAddress': 'Hehner Str. 113d'}, 'telephone': '+49 2161 833345', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.18718', 'longitude': '6.41027'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1170x658_hdb8lcbygj0n2jmhab3a_1695383050745194.png?generation=1695383050839381&amp;alt=media'}",51.18718,6.41027,"Dein Nr. 1 Studio für Fitness, BodyBuilding, Powerlifting, Weightlifting &amp; Crossfitness. Wir bieten Dir eine Vielzahl an Trainingsmöglichkeiten rund um den Fitnesssport. Neben einem großen Gerätepark mit ausgewählten Geräten, findest Du bei uns Trainingsmöglichkeiten rund um den Kraftsport, Powerlifting, Olympic Weightlifting &amp; Functional Training. Community Gym: Training unter Freunden! Welcome home! Vom Trainingsanfänger bis hin zum Fortgeschrittenen: Bei uns fühlst Du dich Willkommen! Wir leben den Fitness Lifestyle und bieten dir eine persönliche Atmosphäre mit Wohlfühlfaktor."
Parkbad Wassenberg,"['Sauna', 'Swimming']",False,"['S', 'M', 'L', 'XL']",S,Wassenberg,Auf dem Taubenkamp 2,https://urbansportsclub.com//en/venues/parkbad-wassenberg,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Parkbad Wassenberg', 'description': 'Erleben Sie Badespaß in vielen Varianten, z.B. in unserem großen Innenbecken, in unserem beheizten Außenbecken oder mit unserer Blackhole Wasserrutsche. Lassen Sie Stress und den Alltag hinter sich mit unserer Textilsauna und dem Entspannungsbecken. Nehmen Sie teil an unseren vielfältigen Programmen und Kursen. Wir bieten Ihnen: 3 Innenbecken &amp; 1 Außenbecken, Black-Hole Großrutsche, Bistro, Interessantes Kursangebot, Textilsauna mit Aufgüssen, 10.000 qm Liegewiese, 650 qm Sandspielfläche, attraktive Kinder-Spielgeräte, Beach-Volleyball-Feld, Street-Soccer und Basketballfeld, sowie mehr als 200 PKW-Stellplätze.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41849', 'streetAddress': 'Auf dem Taubenkamp 2'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.0974435', 'longitude': '6.1441592'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_004bd08e893b-DSC_9062_1573476336406043_admin.jpg?alt=media'}",51.0974435,6.1441592,"Erleben Sie Badespaß in vielen Varianten, z.B. in unserem großen Innenbecken, in unserem beheizten Außenbecken oder mit unserer Blackhole Wasserrutsche. Lassen Sie Stress und den Alltag hinter sich mit unserer Textilsauna und dem Entspannungsbecken. Nehmen Sie teil an unseren vielfältigen Programmen und Kursen. Wir bieten Ihnen: 3 Innenbecken &amp; 1 Außenbecken, Black-Hole Großrutsche, Bistro, Interessantes Kursangebot, Textilsauna mit Aufgüssen, 10.000 qm Liegewiese, 650 qm Sandspielfläche, attraktive Kinder-Spielgeräte, Beach-Volleyball-Feld, Street-Soccer und Basketballfeld, sowie mehr als 200 PKW-Stellplätze."
Fitness First Mönchengladbach,"['Fitness', 'Indoor Cycling', 'Pilates', 'Yoga']",False,"['M', 'L', 'XL']",M,Mönchengladbach,Süchtelner Straße 30,https://urbansportsclub.com//en/venues/fitnessloft-monchengladbach-2,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fitness First Mönchengladbach', 'description': 'FITNESSLOFT FITNESS NEU ERLEBEN. „Fitness neu erleben“ – hier stehst Du im Mittelpunkt. Seit der Gründung 2009 breitet sich das FitnessLOFT mit seinem individuellen Lifestyle-Entwurf stetig weiter aus. Wir beweisen, was andere nur versprechen: Im LOFT erreichst Du Deine Ziele – ohne Kompromiss! Wie das geht? Qualitative Ausstattung und loftiges Ambiente schaffen einen Wohlfühlort, den Du am liebsten gar nicht mehr verlassen möchtest. Moderne Geräte, fundierte Trainingsmethoden und eigens ausgebildete Trainer sind dem FitnessLOFT wichtig. Dank Kraft- und Cardiogeräten, dem populären TRX- und Vibrationstraining sowie dem modernen, chipgesteuerten milon Zirkel können Mitglieder sich in die Form ihres Lebens trainieren. Deine Workout-Buddys dürfen nicht fehlen? Bei dem im Monat 200 Kurse umfassenden Kursprogramm bleibt kein T-Shirt trocken – zusammen schafft ihr alles! Von Zumba® über Langhantelkurse bis hin zu Pilates kann sich ordentlich ausgepowert werden - und das zu einem fairen Preis-Leistungsverhältnis. Du willst Teil der Fitnessloft-Community werden? Dann verschaffe Dir einen eigenen Eindruck und besuche uns. Das FitnessLOFT-Team freut sich auf Dich.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41066', 'streetAddress': 'Süchtelner Straße 30'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.2126627', 'longitude': '6.4597704'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_hjqlb9jhamxv6sgo38vd_1699346423466874.png?generation=1699346423551230&amp;alt=media'}",51.2126627,6.4597704,"FITNESSLOFT FITNESS NEU ERLEBEN. „Fitness neu erleben“ – hier stehst Du im Mittelpunkt. Seit der Gründung 2009 breitet sich das FitnessLOFT mit seinem individuellen Lifestyle-Entwurf stetig weiter aus. Wir beweisen, was andere nur versprechen: Im LOFT erreichst Du Deine Ziele – ohne Kompromiss! Wie das geht? Qualitative Ausstattung und loftiges Ambiente schaffen einen Wohlfühlort, den Du am liebsten gar nicht mehr verlassen möchtest. Moderne Geräte, fundierte Trainingsmethoden und eigens ausgebildete Trainer sind dem FitnessLOFT wichtig. Dank Kraft- und Cardiogeräten, dem populären TRX- und Vibrationstraining sowie dem modernen, chipgesteuerten milon Zirkel können Mitglieder sich in die Form ihres Lebens trainieren. Deine Workout-Buddys dürfen nicht fehlen? Bei dem im Monat 200 Kurse umfassenden Kursprogramm bleibt kein T-Shirt trocken – zusammen schafft ihr alles! Von Zumba® über Langhantelkurse bis hin zu Pilates kann sich ordentlich ausgepowert werden - und das zu einem fairen Preis-Leistungsverhältnis. Du willst Teil der Fitnessloft-Community werden? Dann verschaffe Dir einen eigenen Eindruck und besuche uns. Das FitnessLOFT-Team freut sich auf Dich."
Crossfit® Vitus,['Crosstraining'],False,"['M', 'L', 'XL']",M,Viersen,Greefsallee 58b,https://urbansportsclub.com//en/venues/crossfit-vitus,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Crossfit® Vitus', 'description': 'WELCOME AT #VITUSHEROES Willkommen in unserer Box Crossfit® Vitus. Kevin, das bin ich, und James führen die Box rund um unser VitusHeroes-Team. Du willst fitter werden? In Gruppen und als Team trainieren? Bist Crossfit® Neuling oder willst dich zusammen mit anderen messen und steigern? Dann komm vorbei und lass uns gemeinsam trainieren und Spaß dabei haben! Wir helfen dir an dein Ziel zu kommen und holen dich da ab, wo du gerade stehst! Wir freuen uns auf dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41747', 'streetAddress': 'Greefsallee 58b'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.2459493', 'longitude': '6.3999857'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2811x1581_36596363_1800818729966186_8801184229196038144_n.jpg?alt=media'}",51.2459493,6.3999857,"WELCOME AT #VITUSHEROES Willkommen in unserer Box Crossfit® Vitus. Kevin, das bin ich, und James führen die Box rund um unser VitusHeroes-Team. Du willst fitter werden? In Gruppen und als Team trainieren? Bist Crossfit® Neuling oder willst dich zusammen mit anderen messen und steigern? Dann komm vorbei und lass uns gemeinsam trainieren und Spaß dabei haben! Wir helfen dir an dein Ziel zu kommen und holen dich da ab, wo du gerade stehst! Wir freuen uns auf dich!"
ava hot yoga,['Yoga'],False,"['M', 'L', 'XL']",M,Mönchengladbach,Rheydter Str. 36,https://urbansportsclub.com//en/venues/ava-hot-yoga,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'ava hot yoga', 'description': 'AVA HOT YOGA ist seit Ende 2017 das erste Hot Yoga Studio in Mönchengladbach. In den hellen Räumlichkeiten mit Industrie-Loft-Atmosphäre befindet sich ein großzügiger Yogaraum, der mit gesunder Infrarotwärme auf 40°C aufgewärmt wird. Die Basis unserer Yoga-Praxis bildet die Bikram-Methode: in 26 perfekt abgestimmten Positionen trainierst Du Deinen Körper in 90 Minuten und beruhigst Deinen Geist. Durch die Wärme entspannen sich Deine Muskeln, Du kannst Dich gut dehnen und bist optimal vor Verletzungen gestützt. Dadurch erhöhst Du schnell Deine Beweglichkeit, stärkst deine Rückenmuskulatur, verbrennst viele Kalorien und förderst den Detox-Prozess. Hot Yoga ist eine fitnessorientierte und sehr schweißtreibende Ausrichtung des Yoga. Das gepflegte Studio ist mit Duschen für Damen und Herren ausgestattet, die Du nach dem Kurs nutzen kannst. Matten und Handtücher kannst Du bei uns leihen. AVA HOT YOGA ist gut zu erreichen und befindet sich im Herzen Mönchengladbachs, genügend Parkplätze findest Du, wenn Du die Auffahrt „Loft am Park“ hochfährst. Das Studio befindet sich ungefähr auf der Mitte der Auffahrt. Die freundlichen, professionellen Trainer führen Dich sicher durch die wirksame Übungsserie, die sowohl für Anfänger, wie auch für fortgeschrittene Yogis geeignet ist. AVA HOT YOGA freut sich auf Dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41065', 'streetAddress': 'Rheydter Str. 36'}, 'telephone': '+49 178 5838820', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.1893509', 'longitude': '6.4349563'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_IMG_3919.jpg?alt=media'}",51.1893509,6.4349563,"AVA HOT YOGA ist seit Ende 2017 das erste Hot Yoga Studio in Mönchengladbach. In den hellen Räumlichkeiten mit Industrie-Loft-Atmosphäre befindet sich ein großzügiger Yogaraum, der mit gesunder Infrarotwärme auf 40°C aufgewärmt wird. Die Basis unserer Yoga-Praxis bildet die Bikram-Methode: in 26 perfekt abgestimmten Positionen trainierst Du Deinen Körper in 90 Minuten und beruhigst Deinen Geist. Durch die Wärme entspannen sich Deine Muskeln, Du kannst Dich gut dehnen und bist optimal vor Verletzungen gestützt. Dadurch erhöhst Du schnell Deine Beweglichkeit, stärkst deine Rückenmuskulatur, verbrennst viele Kalorien und förderst den Detox-Prozess. Hot Yoga ist eine fitnessorientierte und sehr schweißtreibende Ausrichtung des Yoga. Das gepflegte Studio ist mit Duschen für Damen und Herren ausgestattet, die Du nach dem Kurs nutzen kannst. Matten und Handtücher kannst Du bei uns leihen. AVA HOT YOGA ist gut zu erreichen und befindet sich im Herzen Mönchengladbachs, genügend Parkplätze findest Du, wenn Du die Auffahrt „Loft am Park“ hochfährst. Das Studio befindet sich ungefähr auf der Mitte der Auffahrt. Die freundlichen, professionellen Trainer führen Dich sicher durch die wirksame Übungsserie, die sowohl für Anfänger, wie auch für fortgeschrittene Yogis geeignet ist. AVA HOT YOGA freut sich auf Dich!"
Sand 21,"['Fitness', 'Pilates', 'Yoga']",False,"['M', 'L', 'XL']",M,Mönchengladbach,Sandradstraße 21,https://urbansportsclub.com//en/venues/sand-21,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Sand 21', 'description': 'Im Herzen von Mönchengladbach findest du das Sand 21 auf der Sandradstrasse 21 im Hinterhof, linkes Gebäude, erster Stock. Dort erwartet dich ein einladender Eingangsbereich mit Kaffee - und Kinderspielecke und ein großzügiger heller Kursraum von ca. 80 m2. Inhaberin Miriam Spancken ist Sport- und Gymnastiklehrerin. Mit SAND21 hat sie im Mai 2010 ein Zentrum geschaffen, in dem sich die Teilnehmer persönlich betreut und gut aufgehoben fühlen. Klein, fein, individuell, anders, besonders, gemütlich …', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41061', 'streetAddress': 'Sandradstraße 21'}, 'telephone': '+49 2161 6787544', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.1964562', 'longitude': '6.4306419'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Pilates_17.jpg?alt=media'}",51.1964562,6.4306419,"Im Herzen von Mönchengladbach findest du das Sand 21 auf der Sandradstrasse 21 im Hinterhof, linkes Gebäude, erster Stock. Dort erwartet dich ein einladender Eingangsbereich mit Kaffee - und Kinderspielecke und ein großzügiger heller Kursraum von ca. 80 m2. Inhaberin Miriam Spancken ist Sport- und Gymnastiklehrerin. Mit SAND21 hat sie im Mai 2010 ein Zentrum geschaffen, in dem sich die Teilnehmer persönlich betreut und gut aufgehoben fühlen. Klein, fein, individuell, anders, besonders, gemütlich …"
Cool Cube Kältekammer Zentrum,['Cryotherapy'],True,"['L', 'XL']",L,Mönchengladbach,Wickrather Str. 41,https://urbansportsclub.com//en/venues/cool-cube-kltekammer-zentrum,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Cool Cube Kältekammer Zentrum', 'description': 'Was bewirkt die Kryotherapie? Wir habe die wissenschaftlich bewiesenen Ergebnisse kurz und knapp zusammengefasst: ❄️ Steigerung des Fitnesslevels ❄️ Linderung von Schmerzen ❄️ Beschleunigte (Muskel-)Regeneration ❄️ Anti Aging und Hautstraffung ❄️ Verbessertes Hautbild ❄️ Erholung für Körper und Geist ❄️ Linderung von Schlafstörungen ❄️ Stressreduzierung ❄️ Verbesserung des allgemeinen Wohlbefindens ❄️ Effektiveres Abnehmen Interessiert? Dann ruft uns an unter 0176 728 488 51, erhaltet ein kostenloses Beratungsgespräch und vereinbart euren Kennenlernen-Termin. Wir freuen uns auf euch', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41236', 'streetAddress': 'Wickrather Str. 41'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.160654', 'longitude': '6.4403113'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Kammer%20Urban_1631780672771082_admin.jpg?generation=1631780672875473&amp;alt=media'}",51.160654,6.4403113,"Was bewirkt die Kryotherapie? Wir habe die wissenschaftlich bewiesenen Ergebnisse kurz und knapp zusammengefasst: ❄️ Steigerung des Fitnesslevels ❄️ Linderung von Schmerzen ❄️ Beschleunigte (Muskel-)Regeneration ❄️ Anti Aging und Hautstraffung ❄️ Verbessertes Hautbild ❄️ Erholung für Körper und Geist ❄️ Linderung von Schlafstörungen ❄️ Stressreduzierung ❄️ Verbesserung des allgemeinen Wohlbefindens ❄️ Effektiveres Abnehmen Interessiert? Dann ruft uns an unter 0176 728 488 51, erhaltet ein kostenloses Beratungsgespräch und vereinbart euren Kennenlernen-Termin. Wir freuen uns auf euch"
EMS Lounge Mönchengladbach,"['EMS', 'EMS Cardio']",True,"['L', 'XL']",L,Mönchengladbach,Am Kämpchen 9-13,https://urbansportsclub.com//en/venues/ems-lounge-monchengladbach,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'EMS Lounge Mönchengladbach', 'description': 'EMS Lounge Mönchengladbach freut sich auf Dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41061', 'streetAddress': 'Am Kämpchen 9-13'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.19113', 'longitude': '6.43838'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1650x928_EMSCompressed_1548924788686363_admin.jpg?alt=media'}",51.19113,6.43838,EMS Lounge Mönchengladbach freut sich auf Dich!
Shunya Yoga,"['Fitness', 'Yoga']",False,"['M', 'L', 'XL']",M,Erkelenz,Ostpromenade 37,https://urbansportsclub.com//en/venues/shunya-yoga,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Shunya Yoga', 'description': 'Das Shunya-Yoga-Studio ist das erste Yogastudio in Erkelenz und bietet dir ein fundiertes und vielschichtiges Angebot in toller Atmosphäre! Unsere erfahrenen und sehr gut ausgebildeten Lehrer unterstützen dich gerne und mit viel Freude auf deinem (Yoga-)Weg. Durch unsere verschiedenen Programme findest du garantiert den passenden Kurs für dich: Unsere Schwerpunkte liegen auf zielgerichteten und harmonischen Gruppenstunden sowie effektiven Einzel-Sitzungen, so dass wir deine Yoga-Praxis optimal auf deine Bedürfnisse abstimmen können.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Mönchengladbach, Germany', 'addressCountry': 'Germany', 'postalCode': '41812', 'streetAddress': 'Ostpromenade 37'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '51.08042', 'longitude': '6.31854'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_3156x1775_18ca9b4bd623-_MG_7859_1568106833871500_admin.jpg?alt=media'}",51.08042,6.31854,"Das Shunya-Yoga-Studio ist das erste Yogastudio in Erkelenz und bietet dir ein fundiertes und vielschichtiges Angebot in toller Atmosphäre! Unsere erfahrenen und sehr gut ausgebildeten Lehrer unterstützen dich gerne und mit viel Freude auf deinem (Yoga-)Weg. Durch unsere verschiedenen Programme findest du garantiert den passenden Kurs für dich: Unsere Schwerpunkte liegen auf zielgerichteten und harmonischen Gruppenstunden sowie effektiven Einzel-Sitzungen, so dass wir deine Yoga-Praxis optimal auf deine Bedürfnisse abstimmen können."
