name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
clever fit Zwickau,['Fitness'],False,"['Classic', 'Premium', 'Max']",Classic,Zwickau,Kornmarkt 7,https://urbansportsclub.com//en/venues/clever-fit-zwickau,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'clever fit Zwickau', 'description': 'Dein clever fit Studio ist mehr als nur ein Ort für Fitness und Muskelaufbau. Es ist der Treffpunkt deiner Community: Deine Ziele steckst du dir, du entscheidest, warum du noch gesünder, fitter, einfach noch besser werden willst. Auf deine Power sind wir vorbereitet und freuen uns dir in unseren Studios, moderne Geräte für ein All-Round Workout, Functional-Areas zum Auspowern, digitalisierten Features, Kursen und Aktionen mit genug Raum zur Erholung zur Seite zu stehen. clever fit steht für starke Leistungen. Du kannst in unseren Studios zahlreiche Wellness-Extras, top Geräte, ausgezeichnete Trainer und ein gepflegtes Ambiente erwarten. Denn einwandfreie Umkleiden, saubere Duschen und picobello Trainingsflächen sind für uns selbstverständlich. Schließlich möchten wir, dass du uns gerne und regelmäßig besuchst. Apropos, ein weiterer Pluspunkt: clever fit macht dich zeitlich flexibel. Unsere Öffnungszeiten passen in jeden Alltag. Von morgens bis nachts.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08056', 'streetAddress': 'Kornmarkt 7'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.7164659', 'longitude': '12.4962603'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1067x600_sy0nfbp8on3c07hw75hl_1680510793358518.png?generation=1680510793431857&amp;alt=media'}",50.7164659,12.4962603,"Dein clever fit Studio ist mehr als nur ein Ort für Fitness und Muskelaufbau. Es ist der Treffpunkt deiner Community: Deine Ziele steckst du dir, du entscheidest, warum du noch gesünder, fitter, einfach noch besser werden willst. Auf deine Power sind wir vorbereitet und freuen uns dir in unseren Studios, moderne Geräte für ein All-Round Workout, Functional-Areas zum Auspowern, digitalisierten Features, Kursen und Aktionen mit genug Raum zur Erholung zur Seite zu stehen. clever fit steht für starke Leistungen. Du kannst in unseren Studios zahlreiche Wellness-Extras, top Geräte, ausgezeichnete Trainer und ein gepflegtes Ambiente erwarten. Denn einwandfreie Umkleiden, saubere Duschen und picobello Trainingsflächen sind für uns selbstverständlich. Schließlich möchten wir, dass du uns gerne und regelmäßig besuchst. Apropos, ein weiterer Pluspunkt: clever fit macht dich zeitlich flexibel. Unsere Öffnungszeiten passen in jeden Alltag. Von morgens bis nachts."
Freizeitbad Tatami,['Swimming'],False,"['Classic', 'Premium', 'Max']",Classic,Zwickau,Ronneburger Straße 65,https://urbansportsclub.com//en/venues/freizeitbad-tatami,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Freizeitbad Tatami', 'description': '.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '04626', 'streetAddress': 'Ronneburger Straße 65'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.8924825', 'longitude': '12.3362599'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1688x949_re6mrgio341amnxgt256_1717078432234296.png?generation=1717078432337068&amp;alt=media'}",50.8924825,12.3362599,.
clever fit Reichenbach,['Fitness'],False,"['Classic', 'Premium', 'Max']",Classic,Reinsdorf,Lengenfelder Straße 3,https://urbansportsclub.com//en/venues/clever-fit-reichenbach,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'clever fit Reichenbach', 'description': 'Dein clever fit Studio ist mehr als nur ein Ort für Fitness und Muskelaufbau. Es ist der Treffpunkt deiner Community: Deine Ziele steckst du dir, du entscheidest, warum du noch gesünder, fitter, einfach noch besser werden willst. Auf deine Power sind wir vorbereitet und freuen uns dir in unseren Studios, moderne Geräte für ein All-Round Workout, Functional-Areas zum Auspowern, digitalisierten Features, Kursen und Aktionen mit genug Raum zur Erholung zur Seite zu stehen. clever fit steht für starke Leistungen. Du kannst in unseren Studios zahlreiche Wellness-Extras, top Geräte, ausgezeichnete Trainer und ein gepflegtes Ambiente erwarten. Denn einwandfreie Umkleiden, saubere Duschen und picobello Trainingsflächen sind für uns selbstverständlich. Schließlich möchten wir, dass du uns gerne und regelmäßig besuchst. Apropos, ein weiterer Pluspunkt: clever fit macht dich zeitlich flexibel. Unsere Öffnungszeiten passen in jeden Alltag. Von morgens bis nachts.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08468', 'streetAddress': 'Lengenfelder Straße 3'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.6865666', 'longitude': '12.4822995'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1067x600_bpz7tgkv1oogawfxbkbr_171654326726164.png?generation=1716543267080146&amp;alt=media'}",50.6865666,12.4822995,"Dein clever fit Studio ist mehr als nur ein Ort für Fitness und Muskelaufbau. Es ist der Treffpunkt deiner Community: Deine Ziele steckst du dir, du entscheidest, warum du noch gesünder, fitter, einfach noch besser werden willst. Auf deine Power sind wir vorbereitet und freuen uns dir in unseren Studios, moderne Geräte für ein All-Round Workout, Functional-Areas zum Auspowern, digitalisierten Features, Kursen und Aktionen mit genug Raum zur Erholung zur Seite zu stehen. clever fit steht für starke Leistungen. Du kannst in unseren Studios zahlreiche Wellness-Extras, top Geräte, ausgezeichnete Trainer und ein gepflegtes Ambiente erwarten. Denn einwandfreie Umkleiden, saubere Duschen und picobello Trainingsflächen sind für uns selbstverständlich. Schließlich möchten wir, dass du uns gerne und regelmäßig besuchst. Apropos, ein weiterer Pluspunkt: clever fit macht dich zeitlich flexibel. Unsere Öffnungszeiten passen in jeden Alltag. Von morgens bis nachts."
Health One,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Crimmitschau,Am Oelschweg 31,https://urbansportsclub.com//en/venues/health-one,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Health One', 'description': 'Health One freut sich auf dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '07907', 'streetAddress': 'Am Oelschweg 31'}, 'telephone': '+44 366 343 6262', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.5718391', 'longitude': '11.7962206'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_Fitness_1730299046284154_admin.jpg?generation=1730299046420455&amp;alt=media'}",50.5718391,11.7962206,Health One freut sich auf dich!
Fitness- und Gesundheitsstudio 601,['Fitness'],False,"['Classic', 'Premium', 'Max']",Classic,Zwickau,Julius-Seifert-Straße 18A,https://urbansportsclub.com//en/venues/fitness-601,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fitness- und Gesundheitsstudio 601', 'description': 'Vitalität + Gesundheit + Bewegung – Wir gehen neue Wege … Wir sind Ihr Ansprechpartner wenn es um gesundheitsorientierten Fitness- und Gesundheitssport geht. Spaß an der Bewegung, Freunde treffen und dabei auch einmal die Sorgen des Alltags vergessen – dass ist unser Kredo. Wir sind Spezialist für orthopädische Beschwerden und Rückenleiden. Jeder Einzelne wir individuell beraten und betreut um das bestmögliche Ergebnis zu erzielen.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08060', 'streetAddress': 'Julius-Seifert-Straße 18A'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.7206135', 'longitude': '12.4597159'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_3500x1969_e90a1c1e385b-IMG_3329_HDR_1565087362312813_admin.jpg?alt=media'}",50.7206135,12.4597159,"Vitalität + Gesundheit + Bewegung – Wir gehen neue Wege … Wir sind Ihr Ansprechpartner wenn es um gesundheitsorientierten Fitness- und Gesundheitssport geht. Spaß an der Bewegung, Freunde treffen und dabei auch einmal die Sorgen des Alltags vergessen – dass ist unser Kredo. Wir sind Spezialist für orthopädische Beschwerden und Rückenleiden. Jeder Einzelne wir individuell beraten und betreut um das bestmögliche Ergebnis zu erzielen."
INJOY Falkenstein,"['Fitness', 'Sauna']",False,"['Classic', 'Premium', 'Max']",Classic,Plauen,Hangweg 13,https://urbansportsclub.com//en/venues/injoy-falkenstein,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'INJOY Falkenstein', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08223', 'streetAddress': 'Hangweg 13'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.4820278', 'longitude': '12.3784232'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_e5apg5ut8ippsftikyjd_1740561974304894.png?generation=1740561974416774&amp;alt=media'}",50.4820278,12.3784232,
Injoy Oelsnitz,"['Fitness', 'Sauna']",False,"['Classic', 'Premium', 'Max']",Classic,Plauen,Alte Bahnhofstraße 7,https://urbansportsclub.com//en/venues/injoy-oelsnitz,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Injoy Oelsnitz', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08606', 'streetAddress': 'Alte Bahnhofstraße 7'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.4143835', 'longitude': '12.1666081'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_rpuescrn5s4n36ef5nvk_1740564461785436.png?generation=1740564461924745&amp;alt=media'}",50.4143835,12.1666081,
INJOY Syrau,['Fitness'],False,"['Classic', 'Premium', 'Max']",Classic,Limbach,Hauptstraße 52,https://urbansportsclub.com//en/venues/injoy-syrau,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': ' INJOY Syrau', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08548', 'streetAddress': 'Hauptstraße 52'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.5429182', 'longitude': '12.0764496'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_m5expylf1fke9diydrrj_1740559256505270.png?generation=1740559256615416&amp;alt=media'}",50.5429182,12.0764496,
Fitness im Sportspark,['Fitness'],False,"['Classic', 'Premium', 'Max']",Classic,Crimmitschau,Hainstrasse 73,https://urbansportsclub.com//en/venues/fitness-im-sportspark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fitness im Sportspark', 'description': 'Unser Partner Fitness im Sportspark freut sich auf Dich!', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08451', 'streetAddress': 'Hainstrasse 73'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.80814', 'longitude': '12.40412'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1050x591_FK_SS298063058_stretch_1565778482659429_admin.jpg?alt=media'}",50.80814,12.40412,Unser Partner Fitness im Sportspark freut sich auf Dich!
INJOY Reichenbach,"['Fitness', 'Sauna']",False,"['Classic', 'Premium', 'Max']",Classic,Zwickau,Doktor-Külz-Straße 2,https://urbansportsclub.com//en/venues/injoy-reichenbach,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'INJOY Reichenbach', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Zwickau, Germany', 'addressCountry': 'Germany', 'postalCode': '08468', 'streetAddress': 'Doktor-Külz-Straße 2'}, 'telephone': '+44 376555660', 'geo': {'@type': 'GeoCoordinates', 'latitude': '50.6232853', 'longitude': '12.2944188'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1536x863_u1hifiznq7o1rn64jeox_1743503981498317.png?generation=1743503981616037&amp;alt=media'}",50.6232853,12.2944188,
