name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Soham Yoga,['Yoga'],False,"['M', 'L', 'XL']",M,Centre,11 rue Temponières,https://urbansportsclub.com//de/venues/soham-yoga,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Soham Yoga', 'description': 'Un mot du partenaire 📣 : Le centre Soham Yoga vous accompagne pour retrouver force, souplesse, détente et sérénité. Francine et Flore vous proposent 7j/7 des cours de Vinyasa yoga, Hatha yoga, Yin yoga, et de yoga prénatal. Matériel mis à disposition 🧘u200d♂️: Matériel fourni par le partenaire Installation disponible 🚿 : Vestiaires Notre coup de 🖤 : Une belle salle lumineuse et calme, en plein cœur de Toulouse.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31000', 'streetAddress': '11 rue Temponières'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.601551', 'longitude': '1.4430667'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2048x1152_Q0119040_1571051141577927_admin.jpg?alt=media'}",43.601551,1.4430667,"Un mot du partenaire 📣 : Le centre Soham Yoga vous accompagne pour retrouver force, souplesse, détente et sérénité. Francine et Flore vous proposent 7j/7 des cours de Vinyasa yoga, Hatha yoga, Yin yoga, et de yoga prénatal. Matériel mis à disposition 🧘u200d♂️: Matériel fourni par le partenaire Installation disponible 🚿 : Vestiaires Notre coup de 🖤 : Une belle salle lumineuse et calme, en plein cœur de Toulouse."
GigaFit Saint-Orens,"['Boxsport', 'Crosstraining', 'Fitness', 'Yoga']",False,"['S', 'M', 'L', 'XL']",S,Saint-Orens-de-Gameville,Allée des Champs Pinsons 20,https://urbansportsclub.com//de/venues/gigafit-saint-orens,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'GigaFit Saint-Orens', 'description': 'Un mot du partenaire 📣 : GigaFit c’est 1500m2 dédiés au sport et au bien-être. Au programme : plateau de musculation et cardio, espace boxe et TRX, 35 cours collectifs/semaine et des terrains de squash ! Selon nous, l&#039;approche personnelle est la clef. L&#039;équipe est là pour vous accompagner à chaque étape du parcours client. Rejoignez-nous ! 🏋️ Musculation : plateau cardio, espaces Boxe, TRX et Cross-Training, plateau muscu, coaching individuel 🤸 Cours collectifs : PILATES, YOGA, ZUMBA, STEP, RPM LES MILLS, BOXE, … 🎾 Squash : 5 terrains 7j/7, location de matériel, boutique squash, tournois et entraînements 🍽️ Restauration &amp; bar : restauration le midi, bar 7j/7 Matériel mis à disposition : Tout le matériel est mis à disposition par le partenaire Installations disponibles 🚿 : Sauna, Vestiaires, Douches Notre coup de 🖤 : Le choix des cours collectifs &amp; la grandeur de la salle !', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31650', 'streetAddress': 'Allée des Champs Pinsons 20'}, 'telephone': '+49 561 541736', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.568068578', 'longitude': '1.521039746'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1665x937_Sans%20titre%202_1661852774523817_admin.png?generation=1661852774589012&amp;alt=media'}",43.568068578,1.521039746,"Un mot du partenaire 📣 : GigaFit c’est 1500m2 dédiés au sport et au bien-être. Au programme : plateau de musculation et cardio, espace boxe et TRX, 35 cours collectifs/semaine et des terrains de squash ! Selon nous, l&#039;approche personnelle est la clef. L&#039;équipe est là pour vous accompagner à chaque étape du parcours client. Rejoignez-nous ! 🏋️ Musculation : plateau cardio, espaces Boxe, TRX et Cross-Training, plateau muscu, coaching individuel 🤸 Cours collectifs : PILATES, YOGA, ZUMBA, STEP, RPM LES MILLS, BOXE, … 🎾 Squash : 5 terrains 7j/7, location de matériel, boutique squash, tournois et entraînements 🍽️ Restauration &amp; bar : restauration le midi, bar 7j/7 Matériel mis à disposition : Tout le matériel est mis à disposition par le partenaire Installations disponibles 🚿 : Sauna, Vestiaires, Douches Notre coup de 🖤 : Le choix des cours collectifs &amp; la grandeur de la salle !"
CrossFit® Minimes,"['Crosstraining', 'Fahrrad fahren', 'Fitness', 'Lauftreff', 'Wellness']",False,"['M', 'L', 'XL']",M,Nord,"7, RUE MARC MIGUET",https://urbansportsclub.com//de/venues/crossfitr-minimes,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'CrossFit® Minimes', 'description': 'Un mot du partenaire 📣 : Box de CrossFit® avec de nombreuses activités adaptées à tous. Les coachs sont là pour vous aider dans votre aventure Fitness. Matériel mis à disposition 🏋🏼u200d♂️: Tout le matériel est mis à disposition par le partenaire Installation disponible 🚿 : Vestiaire, Douche Notre coup de 🖤 : les coachs, l&#039;ambiance !', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31200', 'streetAddress': '7, RUE MARC MIGUET'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.636119', 'longitude': '1.4356921'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1200x675_DSC_1091_1579101466748206_admin.jpg?alt=media'}",43.636119,1.4356921,"Un mot du partenaire 📣 : Box de CrossFit® avec de nombreuses activités adaptées à tous. Les coachs sont là pour vous aider dans votre aventure Fitness. Matériel mis à disposition 🏋🏼u200d♂️: Tout le matériel est mis à disposition par le partenaire Installation disponible 🚿 : Vestiaire, Douche Notre coup de 🖤 : les coachs, l&#039;ambiance !"
Equinoxe,"['Aqua', 'Fitness', 'Pilates', 'Yoga']",False,"['M', 'L', 'XL']",M,Rive Gauche,"36, Bis Avenue de lombez",https://urbansportsclub.com//de/venues/equinoxe,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Equinoxe', 'description': 'Un mot du partenaire 📣 : Il s&#039;agit d&#039;une salle de remise en forme d&#039;une surface de 1000 m2 , vous proposant des cours de fitness, musculation, cardio training et aqua gym. Installation disponible 🚿 : Vestiaires, Douches Notre coup de 🖤 : Un club avec des activités pour tous les goûts !', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31300', 'streetAddress': '36, Bis Avenue de lombez'}, 'telephone': '+33 5 61 59 45 00', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.5961499', 'longitude': '1.4209103'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_3585x2017_P1060433%20-%20Version%202_1570981184145846_admin.jpg?alt=media'}",43.5961499,1.4209103,"Un mot du partenaire 📣 : Il s&#039;agit d&#039;une salle de remise en forme d&#039;une surface de 1000 m2 , vous proposant des cours de fitness, musculation, cardio training et aqua gym. Installation disponible 🚿 : Vestiaires, Douches Notre coup de 🖤 : Un club avec des activités pour tous les goûts !"
Le Singe,['Yoga'],False,"['L', 'XL']",L,Centre,3 Rue Ninau,https://urbansportsclub.com//de/venues/contactlesingeyogastudiocom,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Le Singe', 'description': '100% dédiés au yoga, un planning crée pour répondre à vos différents besoins : débuter en toute sécurité ou approfondir, adopter une pratique intense ou plus équilibrée, voire très douce. Choisissez votre cours en fonction de vos besoins et vos envies !', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31000', 'streetAddress': '3 Rue Ninau'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.5981838', 'longitude': '1.4491644'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1024x576_pincha%20mayurasana%20variation_157321178796244_admin.jpg?alt=media'}",43.5981838,1.4491644,"100% dédiés au yoga, un planning crée pour répondre à vos différents besoins : débuter en toute sécurité ou approfondir, adopter une pratique intense ou plus équilibrée, voire très douce. Choisissez votre cours en fonction de vos besoins et vos envies !"
Studio 6 Bis,['Tanzen'],False,"['S', 'M', 'L', 'XL']",S,Nord,6 bis rue Jules Raimu,https://urbansportsclub.com//de/venues/booty-therapy-toulouse,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Studio 6 Bis ', 'description': 'Studio 6bis - salles de danse', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31000', 'streetAddress': '6 bis rue Jules Raimu'}, 'telephone': '+49 6709 15951', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.6353091', 'longitude': '1.4744209'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1170x658_hm8qmmakdhag4byhgofo_1693585214492383.png?generation=1693585214642343&amp;alt=media'}",43.6353091,1.4744209,Studio 6bis - salles de danse
Zen & Gym,"['Boxsport', 'Crosstraining', 'Fitness', 'Funktionelles Training', 'Meditation', 'Pilates', 'Sauna', 'Wellness', 'Yoga']",False,"['S', 'M', 'L', 'XL']",S,Centre,51 Rue des Couteliers,https://urbansportsclub.com//de/venues/zen-et-gym,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Zen &amp; Gym', 'description': 'Un mot du partenaire 📣 : Zen &amp; Gym, une salle pour prendre soin de soi en douceur à tout moment de la journée. Zen &amp; Gym vous accueille dans une ambiance zen, cocooning et familiale en plein cœur de Toulouse. Envie d’une activité sportive ou d’un moment de détente ? Essayez-vous aux cours de Pilates, Yoga, Méditation, Mais aussi du cardio boxing, des circuits fessiers, full-body, du HIIT etc..(Re)trouvez votre équilibre grâce à une approche globale pour un bien-être corps et esprit. Matériel mis à disposition 🧘u200d♂️ : Matériel mis à disposition Installation disponible 🚿 : Vestiaire, Douche Notre coup de 🖤 : Des cours 100% féminins, une ambiance familiale et décontractée, des coachs à l&#039;écoute, un espace bien-être ressourçant, une approche globale corps et esprit !', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31000', 'streetAddress': '51 Rue des Couteliers'}, 'telephone': '+33 5 67 06 87 59', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.5994146', 'longitude': '1.441317'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1500x844_zengym-43_1571043663799313_admin.jpg?alt=media'}",43.5994146,1.441317,"Un mot du partenaire 📣 : Zen &amp; Gym, une salle pour prendre soin de soi en douceur à tout moment de la journée. Zen &amp; Gym vous accueille dans une ambiance zen, cocooning et familiale en plein cœur de Toulouse. Envie d’une activité sportive ou d’un moment de détente ? Essayez-vous aux cours de Pilates, Yoga, Méditation, Mais aussi du cardio boxing, des circuits fessiers, full-body, du HIIT etc..(Re)trouvez votre équilibre grâce à une approche globale pour un bien-être corps et esprit. Matériel mis à disposition 🧘u200d♂️ : Matériel mis à disposition Installation disponible 🚿 : Vestiaire, Douche Notre coup de 🖤 : Des cours 100% féminins, une ambiance familiale et décontractée, des coachs à l&#039;écoute, un espace bien-être ressourçant, une approche globale corps et esprit !"
Piscine Jean Boiteaux,['Schwimmen'],False,"['S', 'M', 'L', 'XL']",S,Nord,105 Route de Blagnac,https://urbansportsclub.com//de/venues/piscine-jean-boiteux-espace-job,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Piscine Jean Boiteaux', 'description': 'Que vous ayez envie de faire quelques longueurs, de suivre un entraînement intensif ou simplement de vous détendre dans l’eau, venez profiter de la trentaine de piscines municipales de Toulouse. Bassins de 25 ou de 50 mètres, intérieur ou extérieur … Il y en a pour tous les goûts ! ATTENTION : nous prenons en compte le prix d&#039;une entrée simple (max 3,40€) mais pas les cartes de 10 ni les abonnements.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31200', 'streetAddress': '105 Route de Blagnac'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.616504', 'longitude': '1.4077006'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1688x950_SchwimmenCompressed_1571069246773549_admin.jpg?alt=media'}",43.616504,1.4077006,"Que vous ayez envie de faire quelques longueurs, de suivre un entraînement intensif ou simplement de vous détendre dans l’eau, venez profiter de la trentaine de piscines municipales de Toulouse. Bassins de 25 ou de 50 mètres, intérieur ou extérieur … Il y en a pour tous les goûts ! ATTENTION : nous prenons en compte le prix d&#039;une entrée simple (max 3,40€) mais pas les cartes de 10 ni les abonnements."
Fit Agency Toulouse,"['EMS', 'EMS Cardio']",True,"['L', 'XL']",L,Rive Gauche,232 avenue de Muret,https://urbansportsclub.com//de/venues/fit-agency-toulouse,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fit Agency Toulouse', 'description': 'Les bénéfices de 4h de sport intensif en seulement 20 minutes. Dans une ambiance cosy et chaleureuse, découvrez un studio de coaching spécialisé Miha Bodytec. Les coachs de Fit Agency vous accompagnent personnellement dans l&#039;atteinte de vos objectifs quels qu&#039;ils soient, en établissant un programme et suivi sur-mesure.', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31300', 'streetAddress': '232 avenue de Muret'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.5888207', 'longitude': '1.4315482'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1200x675_img-concept-bodytech-exemple-1_1594042051238484_admin.jpg?alt=media'}",43.5888207,1.4315482,"Les bénéfices de 4h de sport intensif en seulement 20 minutes. Dans une ambiance cosy et chaleureuse, découvrez un studio de coaching spécialisé Miha Bodytec. Les coachs de Fit Agency vous accompagnent personnellement dans l&#039;atteinte de vos objectifs quels qu&#039;ils soient, en établissant un programme et suivi sur-mesure."
Accord Bien-être,['Massage'],True,"['L', 'XL']",L,Centre,12 Rue Temponières,https://urbansportsclub.com//de/venues/accord-bien-etre,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Accord Bien-être', 'description': 'Un mot du partenaire 📣 : Accord Bien-Etre, votre centre de massages et institut de beauté en plein centre ville de Toulouse. Un cadre dédié à la détente et enclin à la sérénité. Respirez - Soufflez - Vous entrez dans une zone de relaxation totale sous des voûtes séculaires et célestes. Notre coup de 🖤 : La zenitude assurée 💆🏼', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Toulouse, France', 'addressCountry': 'France', 'postalCode': '31000', 'streetAddress': '12 Rue Temponières'}, 'telephone': '+33 5 61 12 02 39', 'geo': {'@type': 'GeoCoordinates', 'latitude': '43.6013608', 'longitude': '1.4431481'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1200x675_photo%20accord%20bien%20etre_157467825516056_admin.jpg?alt=media'}",43.6013608,1.4431481,"Un mot du partenaire 📣 : Accord Bien-Etre, votre centre de massages et institut de beauté en plein centre ville de Toulouse. Un cadre dédié à la détente et enclin à la sérénité. Respirez - Soufflez - Vous entrez dans une zone de relaxation totale sous des voûtes séculaires et célestes. Notre coup de 🖤 : La zenitude assurée 💆🏼"
